"","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid","symbol"
"ENSG00000208772.1",12.9811229795971,2.5859569674771,0.257879895199366,6.41178569010832e-14,2.94671375828451e-13,"692225","SNORD94"
"ENSG00000169435.14",871.693482941722,-1.08931290034098,0.146391962250512,6.42063486346812e-14,2.95021944278033e-13,"166824","RASSF6"
"ENSG00000130701.4",537.710174851405,1.18157291352616,0.16070163714099,6.46587559297384e-14,2.97044218152211e-13,"140893","RBBP8NL"
"ENSG00000236438.7",25.0224237783343,1.71745721494179,0.237598754862914,6.5399402313314e-14,3.00389650169138e-13,NA,"FAM157A"
"ENSG00000235363.1",21.3993622785825,1.58675478077322,0.218230371889087,6.59868551637098e-14,3.02972713940561e-13,NA,"SNRPGP10"
"ENSG00000149016.16",396.323904728536,0.70246974541238,0.0942757671809138,6.71091018696047e-14,3.0806686322813e-13,"64852","TUT1"
"ENSG00000186204.15",849.450077592613,-1.29368683149208,0.17469419084052,6.75392902831224e-14,3.09982760873905e-13,"66002","CYP4F12"
"ENSG00000137812.20",720.946597445559,0.929607618829835,0.125508814475399,6.8280640258456e-14,3.13325787016961e-13,"57082","KNL1"
"ENSG00000103335.22",5422.62854154083,0.925468283019833,0.123328504362195,6.83204060696682e-14,3.13448729708162e-13,"9780","PIEZO1"
"ENSG00000104112.9",26.0582641778427,-2.03687484697218,0.346440314208295,6.87197468392024e-14,3.15221014550053e-13,"29106","SCG3"
"ENSG00000266256.3",4.35520228277985,-1.76706126186458,0.240224709377364,6.93326582632404e-14,3.17911752446363e-13,"284276","LINC00683"
"ENSG00000228314.1",10.8522139858242,-2.53440791472389,0.343846068955811,6.95239494700858e-14,3.18728390739521e-13,NA,"CYP4F29P"
"ENSG00000136243.17",435.835881854016,0.661530539370609,0.0888924464837574,7.09526134233465e-14,3.25216304365026e-13,"11097","NUP42"
"ENSG00000278376.1",29.1055253951314,-1.00133177890847,0.134873492545499,7.14806558117432e-14,3.27574477316335e-13,NA,"AP004609.3"
"ENSG00000178343.5",65.2399278136383,-2.12116268515959,0.287840922932193,7.20591871831621e-14,3.30163087871268e-13,"152573","SHISA3"
"ENSG00000157851.17",7.69189113560734,-1.78166177746295,0.361376080480721,7.34479776291106e-14,3.36462483792058e-13,"56896","DPYSL5"
"ENSG00000236698.1",21.0780085979548,1.26667164947285,0.17285069077181,7.36093367396097e-14,3.37137739455729e-13,NA,"EIF1AXP1"
"ENSG00000110107.9",6167.8484106601,0.619923843610082,0.082674079874273,7.36358643540623e-14,3.37195315161893e-13,"27339","PRPF19"
"ENSG00000120280.6",45.722272161357,-1.3650971694851,0.184503465453455,7.36986758787894e-14,3.37418989810793e-13,"80231","CXorf21"
"ENSG00000101911.13",2912.22587037616,0.632982135158498,0.0839934274786318,7.38332742921929e-14,3.37971183573206e-13,"5634","PRPS2"
"ENSG00000134874.18",152.931830608739,-1.2387866076385,0.167383891071075,7.52801896939457e-14,3.445291500295e-13,"22873","DZIP1"
"ENSG00000186660.15",2383.99980947792,-0.633615508694655,0.0852263875662819,7.59929508004563e-14,3.4772532032936e-13,"80829","ZFP91"
"ENSG00000150627.16",14.1912667828328,-2.37757113549464,0.323225736693072,7.68868108582582e-14,3.51748788171846e-13,"116966","WDR17"
"ENSG00000261534.1",74.5298627005507,-1.10121317715052,0.148696201888698,7.77179627579506e-14,3.55483903868248e-13,NA,"AL596244.1"
"ENSG00000127337.7",768.878799104276,0.775150809457459,0.10453369198427,8.00458072021416e-14,3.66062218815775e-13,"8089","YEATS4"
"ENSG00000270975.1",4.43623815955101,3.27476020393794,0.467482404969537,8.03938440777454e-14,3.67584268152598e-13,NA,"MAGOH3P"
"ENSG00000144746.7",4066.12769361888,-0.589526318008776,0.0796318904523137,8.07457783509749e-14,3.69123558175885e-13,"10550","ARL6IP5"
"ENSG00000129515.20",2102.2531853031,-0.66078797987654,0.0890258976209039,8.11913641922221e-14,3.71090306258813e-13,"58533","SNX6"
"ENSG00000185684.15",294.587413252083,0.748221574237357,0.100937053667997,8.16328993284021e-14,3.73037799843804e-13,NA,"EP400P1"
"ENSG00000173705.9",31.7552422879251,-1.8491585629599,0.251311848686102,8.20670787584057e-14,3.74950949849297e-13,"26032","SUSD5"
"ENSG00000149485.19",855.771706098609,1.40293154015457,0.191651242594027,8.22496660185166e-14,3.75714110608312e-13,"3992","FADS1"
"ENSG00000255182.2",41.9071904681462,1.35838658148108,0.187046453531321,8.24019156115567e-14,3.76338427443329e-13,NA,"AC084125.2"
"ENSG00000253819.2",4.05568562827407,3.59577954595488,0.516727919790553,8.30942440635341e-14,3.79428640441313e-13,NA,"LINC01151"
"ENSG00000159958.7",77.6996722338377,-1.60166250310057,0.217476297617239,8.42773554495189e-14,3.84685605074698e-13,"115650","TNFRSF13C"
"ENSG00000270177.1",12.1920501857039,-0.810372574813142,0.109183417518527,8.44243856970971e-14,3.85283936237602e-13,NA,"AC104109.2"
"ENSG00000187534.6",78.0834657834068,-1.19935670864937,0.16229493474625,8.4508626441077e-14,3.85595545763252e-13,NA,"PRR13P5"
"ENSG00000264424.1",10.7807970169904,2.80563759574737,0.371003757343238,8.51765737473993e-14,3.88496511560726e-13,"4622","MYH4"
"ENSG00000228519.3",18.1606728776066,1.12812889549038,0.153695640397278,8.57875130094347e-14,3.91209194848611e-13,NA,"RANBP1P1"
"ENSG00000128581.17",431.773043617276,0.728314697097359,0.0983846813630297,8.72500146801461e-14,3.97803426056299e-13,"64792","IFT22"
"ENSG00000164082.15",10.288862056608,1.52299593481279,0.212462191179237,8.83039436593544e-14,4.02456758877571e-13,"2912","GRM2"
"ENSG00000205667.3",10.4556996179287,1.95494352852023,0.271879839314472,8.88455670145504e-14,4.04772562525276e-13,"347527","ARSH"
"ENSG00000279668.3",1.86875972827234,-3.223495802754,0.437792736688282,8.90377662195624e-14,4.05571725464674e-13,NA,"AC024610.2"
"ENSG00000123219.13",408.250111233553,1.01182217599598,0.137717040261266,8.97529358120255e-14,4.08752295799912e-13,"64105","CENPK"
"ENSG00000109920.13",1771.03576251928,0.620444647091859,0.0836136674653815,9.06011237661119e-14,4.12452547961101e-13,"23360","FNBP4"
"ENSG00000230779.1",8.06738540291856,2.98307068223812,0.425265375019748,9.06166442292023e-14,4.12452547961101e-13,"391102","AL161636.2"
"ENSG00000254995.4",21.8561271422474,1.61760164228284,0.224371397766156,9.05992311185901e-14,4.12452547961101e-13,"100534593","STX16-NPEPL1"
"ENSG00000174562.13",48.3762230618927,-1.9295566871972,0.262825084659051,9.08050811051458e-14,4.13232390186537e-13,"55554","KLK15"
"ENSG00000219665.8",85.6697191401215,1.06649834110018,0.145490810185468,9.15504964587861e-14,4.16546138313422e-13,"101928464","ZNF433-AS1"
"ENSG00000286743.1",5.11670579448815,-1.67125894515839,0.227509214950581,9.24983756112158e-14,4.20779656329688e-13,"124903940","AC127540.2"
"ENSG00000117226.12",1942.95368669278,-1.2821896359206,0.174015321656595,9.28493723911061e-14,4.22217360619071e-13,"2635","GBP3"
"ENSG00000148908.15",583.616411126134,-0.872674919518723,0.117749174308537,9.29596289441067e-14,4.22639186166657e-13,"6001","RGS10"
"ENSG00000268218.1",48.691405230575,1.22569582517258,0.167253376404693,9.30760977806328e-14,4.23089091698982e-13,NA,"AC137932.3"
"ENSG00000287656.1",8.53269136022854,3.9406815024139,0.375295723192748,9.34483870337873e-14,4.24701473050471e-13,NA,"AL591069.1"
"ENSG00000116661.11",287.752434172245,2.25165069424078,0.316786503900114,9.36365554991816e-14,4.25476618555619e-13,"26232","FBXO2"
"ENSG00000197894.11",4704.4463860687,-0.616400001783542,0.0838186530042773,9.41315483812232e-14,4.27645394676637e-13,"128","ADH5"
"ENSG00000138434.17",5577.38332898029,-0.632822550544153,0.085630081672751,9.452833096827e-14,4.29367263807746e-13,"6744","ITPRID2"
"ENSG00000102362.15",323.295843894412,-0.989330920799381,0.133855515746512,9.6156781166605e-14,4.36681923493454e-13,"94121","SYTL4"
"ENSG00000235947.1",6.36655224554171,2.76011063472027,0.392806393957857,9.6261061053876e-14,4.37073338669732e-13,"100126791","EGOT"
"ENSG00000229261.1",14.3436478909807,-1.94511883814032,0.265379338346406,9.67988572896153e-14,4.39432617834856e-13,"101928994","AL596223.1"
"ENSG00000164692.18",53964.1825441169,1.51792218926645,0.210149333639233,9.7327104151062e-14,4.41747667910888e-13,"1278","COL1A2"
"ENSG00000266289.1",6.0700809448007,2.27953642716991,0.320150078433868,9.7569225614884e-14,4.42763428034485e-13,NA,"AC012213.3"
