"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrezid"
"10874",87.2655740673782,2.29140977172146,0.556463783410171,1.32974725866447e-07,2.11426185895022e-06,"NMU","10874"
"5820",587.761821195422,1.70275173090985,0.388123981672169,1.33562231799076e-07,2.12133030317362e-06,"PVT1","5820"
"127",23.3460611509124,-1.47889664065175,0.312600188379691,1.34937811031768e-07,2.14109287769876e-06,"ADH4","127"
"341",415.86906220297,1.40161481209385,0.303067063327327,1.35192195332219e-07,2.14366998707393e-06,"APOC1","341"
"84734",55.3067426256049,1.04270075501137,0.212987709227732,1.36795747027946e-07,2.16614950236033e-06,"FAM167B","84734"
"283487",128.705665202406,2.10877597711914,0.501228178485133,1.3797613653845e-07,2.18039712988117e-06,"PRECSIT","283487"
"340784",14.5434828517936,-2.1051575733998,0.468049567238284,1.39423353299905e-07,2.20177435099424e-06,"HMX3","340784"
"25894",755.957482789519,1.39975362260663,0.305904273704875,1.42623379736912e-07,2.25078426424353e-06,"PLEKHG4","25894"
"152404",34.0466540551138,-2.23639881194813,0.531383013634488,1.42995656311892e-07,2.25428088322091e-06,"IGSF11","152404"
"5202",381.005492688527,1.12152266297844,0.235035622540617,1.43875956598283e-07,2.26594910293876e-06,"PFDN2","5202"
"79937",139.091479538186,-1.54551917820942,0.340591847332258,1.45565630176952e-07,2.29101233882146e-06,"CNTNAP3","79937"
"81544",357.66854462725,1.52216525105895,0.336234639997087,1.45938160029774e-07,2.29377786387997e-06,"GDPD5","81544"
"1163",658.931517789555,1.42872043278666,0.314110647534846,1.46351252970739e-07,2.29872058995617e-06,"CKS1B","1163"
"3014",994.41974345158,1.19977744621803,0.255535322690566,1.47310753650073e-07,2.31223323692225e-06,"H2AX","3014"
"57502",149.756434692714,-1.571399765449,0.354080371683283,1.47544467581772e-07,2.31434319977358e-06,"NLGN4X","57502"
"5023",329.099437355206,-1.23728521732442,0.263545747498749,1.50697224404751e-07,2.36220686190339e-06,"P2RX1","5023"
"692213",24.3308740393386,1.35690799664348,0.283767382325147,1.522976766893e-07,2.38248761473215e-06,"SNORD110","692213"
"29798",239.139285545787,1.32045756334317,0.286220873949626,1.52867231561481e-07,2.38979362875021e-06,"LINC03124","29798"
"563",439.46590034284,1.91067965724399,0.452893666309373,1.53939183550824e-07,2.40332781606574e-06,"AZGP1","563"
"254439",171.272007624026,-2.34383993821034,0.616685812404702,1.55530299695647e-07,2.42654334377901e-06,"C11orf86","254439"
"383",33.1422576622971,-1.30277162801417,0.273984011587904,1.56015834364109e-07,2.43179580089763e-06,"ARG1","383"
"3502",9538.56199058355,2.27423300159828,0.547819904484665,1.56179943967727e-07,2.43179580089763e-06,"IGHG3","3502"
"50943",57.3225013582963,1.01525738248617,0.207594413163524,1.56119656136852e-07,2.43179580089763e-06,"FOXP3","50943"
"4609",3204.9086556695,1.5511079233728,0.341698200482336,1.57175285892269e-07,2.44402851158299e-06,"MYC","4609"
"105377394",27.1254719561113,-2.05772171272547,0.474722453299054,1.57768324201302e-07,2.45161457920543e-06,"SYNPO2-AS1","105377394"
"192668",139.478843197744,-1.45508086167756,0.318700909145931,1.61965452657645e-07,2.51348384553731e-06,"CYS1","192668"
"100533181",81.9589025035415,-1.75876010664699,0.40303571053484,1.65006057442e-07,2.55726475592791e-06,"FXYD6-FXYD2","100533181"
"107985369",12.8749937630965,-2.63688660347326,0.636559326982727,1.65424201586181e-07,2.56204167094505e-06,NA,"107985369"
"105379094",109.088326355392,-1.01855822319499,0.210505076103366,1.66678218689821e-07,2.57803755769146e-06,NA,"105379094"
"105371050",38.4503601966992,1.39444242617069,0.298235744726078,1.66650042478556e-07,2.57803755769146e-06,"LOC105371050","105371050"
"197335",904.318267624157,1.041188232422,0.216820313945981,1.66983308527193e-07,2.58104372576946e-06,"WDR90","197335"
"100302132",23.3381509474305,1.35237728964085,0.283181891930966,1.6713367177916e-07,2.58165590159075e-06,"MIR1182","100302132"
"84515",913.202139085594,1.1034615893429,0.232702430823451,1.68560401254554e-07,2.60024777818821e-06,"MCM8","84515"
"253868",58.5094767580033,-2.21353163702214,0.536633382842191,1.68754889066339e-07,2.60152626272969e-06,"CRMA","253868"
"100874028",47.8695109720837,1.26260566898316,0.267584928475374,1.69397946369186e-07,2.60798991540248e-06,"SGO1-AS1","100874028"
"10349",376.8241631575,-2.01622535261261,0.500559833093056,1.72385728075259e-07,2.64699534631502e-06,"ABCA10","10349"
"107984615",36.0575230182916,-2.08465124588116,0.485926427860649,1.77760863172337e-07,2.72593944716053e-06,"LOC107984615","107984615"
"100113393",54.8375712400479,1.27605465962844,0.271483164329413,1.78657571903324e-07,2.73788911472358e-06,"SNORD12B","100113393"
"642475",334.423015855321,1.82853733689668,0.437352065287996,1.79122741153294e-07,2.7432141744692e-06,"MROH6","642475"
"1104",1257.28061064645,1.12866328661405,0.239797081832189,1.79417924419306e-07,2.74412887158111e-06,"RCC1","1104"
"6442",81.9902513064791,-1.95999734713428,0.471126009956039,1.79309951899181e-07,2.74412887158111e-06,"SGCA","6442"
"654346",259.815557482259,-1.41001838394125,0.309971039105086,1.79603132160487e-07,2.745160267232e-06,"LGALS9C","654346"
"105378828",337.868749234663,-2.04297608790648,0.514828387497477,1.81592156231638e-07,2.77325663509764e-06,"CLCA4-AS1","105378828"
"4674",63.9478582256034,-2.59337960249511,0.739928919388343,1.82620588523711e-07,2.78397861209888e-06,"NAP1L2","4674"
"100616318",25.2418728713828,1.73694547034916,0.382348912902371,1.83303964403735e-07,2.79074598712387e-06,"MIR4664","100616318"
"8061",107.107101427423,2.36042271248634,0.615127975927485,1.89157123603834e-07,2.87422646289554e-06,"FOSL1","8061"
"3783",1565.75910918238,1.29095377413895,0.278087104535802,1.89737739702445e-07,2.88117066757282e-06,"KCNN4","3783"
"144402",573.87706808419,-1.09084223394971,0.230188887850208,1.90303912019725e-07,2.88788664405453e-06,"CPNE8","144402"
"83998",6221.69323080302,2.86209859437891,0.870092069767634,1.90541905225232e-07,2.88824584769886e-06,"REG4","83998"
"105373335",57.3065828225433,1.03973597001978,0.21545400656132,1.90575404940617e-07,2.88824584769886e-06,"LOC105373335","105373335"
"105374608",38.9838934860546,1.7932649423895,0.403036138631852,1.9234935023203e-07,2.9113448081548e-06,"LOC105374608","105374608"
"347741",20.4310523725369,-2.0752394833544,0.477987546009779,1.95387851895115e-07,2.95349898821222e-06,"OTOP3","347741"
"9521",216.15091590882,1.16019027194663,0.246292770914569,1.95933820044496e-07,2.95983241180632e-06,"EEF1E1","9521"
"105370854",280.466548292455,-1.1310474864747,0.240326189697492,2.03246016337193e-07,3.06037557803852e-06,"LOC105370854","105370854"
"55248",246.83723039959,1.09765999579829,0.232675769490714,2.03782349185302e-07,3.06647048235004e-06,"PACC1","55248"
"101927193",37.3569108875245,-1.58430076517798,0.35226017125494,2.05593643738756e-07,3.08973709987535e-06,"CHL1-AS1","101927193"
"1310",195.144652077486,-2.16642687354694,0.550546442407692,2.05493085687577e-07,3.08973709987535e-06,"COL19A1","1310"
"105376722",23.839497400353,-1.54287545931227,0.336444131736903,2.06648272266084e-07,3.10358542413025e-06,"LOC105376722","105376722"
"105374264",16.1259852758873,2.20259983639067,0.483323088762027,2.08795363633152e-07,3.13381270503873e-06,"LOC105374264","105374264"
"105376070",54.7547419620364,-1.84668780506449,0.431484710545549,2.09925792844249e-07,3.14875180528096e-06,"LOC105376070","105376070"
"79849",534.671953190415,-1.5891136464836,0.36539106255879,2.11498596472627e-07,3.17030275574306e-06,"NHERF4","79849"
"79026",75510.0543665116,-1.22267730475282,0.265345222109705,2.11971800176268e-07,3.1753539140801e-06,"AHNAK","79026"
"375704",36.5203160476354,-1.76602320600411,0.399619906195815,2.12645053814432e-07,3.18339342283917e-06,"ENHO","375704"
"25886",243.181642275707,1.0421706512865,0.218154083032475,2.13634577247888e-07,3.1949667353361e-06,"POC1A","25886"
"89891",1409.83149369149,1.0597303326954,0.223955037652871,2.13692270813376e-07,3.1949667353361e-06,"DYNC2I2","89891"
"57082",986.506727468737,1.09489633530095,0.232014395856533,2.14367701674352e-07,3.20095884582156e-06,"KNL1","57082"
"191",3519.3609872672,1.28014012234799,0.279885626215344,2.18797768272261e-07,3.25875858189017e-06,"AHCY","191"
"400550",1149.914780953,-1.25239661575566,0.273464001331791,2.20556053851828e-07,3.28284869682776e-06,"FENDRR","400550"
"347051",118.592793070139,-1.07412084660147,0.223782428548937,2.20707402720718e-07,3.28300500958342e-06,"SLC10A5","347051"
"2892",62.2284446515237,-1.68839841931424,0.390791708494522,2.22058396637967e-07,3.30099436685865e-06,"GRIA3","2892"
"101927586",17.7151137351035,1.577466333077,0.340493673535498,2.22397938267558e-07,3.30393469922148e-06,"LINC01271","101927586"
"51114",1569.74666413883,1.12316028832137,0.241438840674629,2.24818510021249e-07,3.33140155758759e-06,"ZDHHC9","51114"
"3490",6049.17460364867,1.00710044246388,0.211349733325994,2.27153311570074e-07,3.36386057140207e-06,"IGFBP7","3490"
"56704",538.973611054409,1.42390793865908,0.31553748214991,2.29501841690875e-07,3.39432641368821e-06,"JPH1","56704"
"6319",5088.95856637259,1.71419706516011,0.400509229852016,2.31719134947727e-07,3.42060881348738e-06,"SCD","6319"
"29114",27.400209395646,-2.34555536905757,0.560024508868878,2.34471709866365e-07,3.45457295393162e-06,"TAGLN3","29114"
"153",58.2605329978965,-1.80818722979836,0.414000325809337,2.34612767003036e-07,3.45457295393162e-06,"ADRB1","153"
"2045",555.777518369366,-2.21132614935867,0.562691733869273,2.35150501836716e-07,3.46030495411111e-06,"EPHA7","2045"
"100506737",16.7344694705742,-1.63498887489719,0.355985103882368,2.3662108074714e-07,3.47974812058997e-06,"LINC01589","100506737"
"101928738",26.0510546968683,1.8961030885493,0.434575578817553,2.37247600662691e-07,3.48633685278032e-06,"LINC01978","101928738"
"158399",452.269100515455,-1.68876790722737,0.398619699974033,2.41993212932511e-07,3.55202758201757e-06,"ZNF483","158399"
"22948",6087.3048895632,1.27365869265734,0.279301125886755,2.43622356816184e-07,3.57369006609719e-06,"CCT5","22948"
"10280",1030.85679309133,1.08756203102211,0.233029654070196,2.44335631864758e-07,3.579647544397e-06,"SIGMAR1","10280"
"168455",1077.65968609563,1.01639825260923,0.215478359653105,2.46368223725539e-07,3.60489449266704e-06,"CCDC71L","168455"
"2681",172.237135171469,-1.19674057916869,0.260536706746863,2.47400115595379e-07,3.61545410308006e-06,"GGTA1","2681"
"608",222.525971838433,-1.95124416288466,0.473586402437866,2.50361815019727e-07,3.65415375472437e-06,"TNFRSF17","608"
"23114",859.975368587681,-1.41214071529493,0.318624223505238,2.50796997558303e-07,3.65821477852721e-06,"NFASC","23114"
"1101",113.65484233696,-1.20668434973955,0.259276822378466,2.52160887679097e-07,3.67344015789956e-06,"CHAD","1101"
"8425",2629.61461079751,-1.12217647867492,0.242226591329396,2.52313599588022e-07,3.67344015789956e-06,"LTBP4","8425"
"51085",316.084013896495,1.52908949901943,0.347897450054675,2.53265607841808e-07,3.68499878475949e-06,"MLXIPL","51085"
"219738",51.4751924183282,1.05073406507143,0.220344370765986,2.55010812614819e-07,3.70807675061685e-06,"FAM241B","219738"
"23354",483.124886223644,1.03056683222995,0.21844986736666,2.56066976085094e-07,3.72111293364554e-06,"HAUS5","23354"
"6624",1005.35642854061,1.5010973424471,0.341109326983401,2.56812197008055e-07,3.72961713399424e-06,"FSCN1","6624"
"8904",2388.72972764215,1.0005821051294,0.21096144178627,2.59045701122967e-07,3.75503497977316e-06,"CPNE1","8904"
"2204",133.630938412957,2.47380802539269,0.616370770694561,2.59513576466317e-07,3.75947915093436e-06,"FCAR","2204"
"3832",935.826402012192,1.11185625760963,0.238646832544242,2.60213069528262e-07,3.76727107927594e-06,"KIF11","3832"
"55679",458.464972213565,-1.51686701519438,0.344543473032241,2.67667275122055e-07,3.87038245398262e-06,"LIMS2","55679"
"2617",2061.99077241138,1.09909083752999,0.232501665289104,2.68502468479774e-07,3.88005210030692e-06,"GARS1","2617"
"430",1077.27649602424,2.08491411223725,0.54160772288171,2.69001884312909e-07,3.88486054612738e-06,"ASCL2","430"
"1288",182.914176852273,-1.78021747705083,0.42707199668713,2.69924282063979e-07,3.89576785797479e-06,"COL4A6","1288"
"725",259.511108055137,2.06175824952666,0.497907559291008,2.71621978473042e-07,3.91784449024018e-06,"C4BPB","725"
"1825",408.812352768017,3.19138024221206,1.1618276294929,2.72427907186271e-07,3.92703901583474e-06,"DSC3","1825"
"64785",220.802257870859,1.14582424349804,0.247615693079227,2.74534937376993e-07,3.95496591799773e-06,"GINS3","64785"
"379",100.500835500807,-1.66478668886479,0.380229505262958,2.7585933920348e-07,3.96913909721847e-06,"ARL4D","379"
"642776",178.867381790496,-1.65254454108975,0.388420491450988,2.76846073559873e-07,3.9759735850937e-06,"DANT2","642776"
"660",113.372879783893,-1.60141330603894,0.372885531823429,2.77375313743517e-07,3.9811214212116e-06,"BMX","660"
"644135",16.20950734604,-1.38514376729949,0.294852971540794,2.78535249300937e-07,3.99530961597265e-06,"PDE7B-AS1","644135"
"100996758",278.531056205449,-1.40132791844614,0.313989775626517,2.86572351335307e-07,4.10365162893348e-06,"NPY4R2","100996758"
"440145",438.265893257119,1.34073626645639,0.299535970376772,2.86477463845683e-07,4.10365162893348e-06,"MZT1","440145"
"102724660",63.699277579594,1.12332670566347,0.239617849469246,2.87636861677894e-07,4.11573211101905e-06,NA,"102724660"
"11141",33.0637492828659,-1.81309579780373,0.423195637458645,2.87822896784422e-07,4.11586742401724e-06,"IL1RAPL1","11141"
"107984862",35.2236606228266,1.70013695182998,0.390866726420173,2.89398291767064e-07,4.13079288597581e-06,"LOC107984862","107984862"
"64856",1881.64882903284,1.14979195249702,0.250715507936941,2.91460196066322e-07,4.15513499089291e-06,"VWA1","64856"
"1831",2669.90233301475,-1.15627110371776,0.252187807351747,2.9141412335125e-07,4.15513499089291e-06,"TSC22D3","1831"
"5662",539.966067382533,-2.26661052132227,0.660121883882499,2.94261636873376e-07,4.18668329890071e-06,"PSD","5662"
"9717",63.5316171929475,-1.56697425684534,0.35037070127239,2.95431302707744e-07,4.19890746025292e-06,"SEC14L5","9717"
"57562",187.758284452393,-1.2194153495918,0.265642599328723,2.95654626746355e-07,4.19952083780061e-06,"CEP126","57562"
"11047",2069.61540046262,1.14942867304862,0.250407769542492,2.98098639914365e-07,4.23165724589765e-06,"ADRM1","11047"
"152831",84.9738065918378,-1.15859431400292,0.249071397505441,3.04704174447892e-07,4.32016399160943e-06,"KLB","152831"
"27283",240.568371584967,-1.31152190873925,0.293004611614338,3.05918000558368e-07,4.33243807097452e-06,"TINAG","27283"
"28826",137.104607258984,-2.37277015414432,0.624937273489962,3.05941613317777e-07,4.33243807097452e-06,"IGLV1-36","28826"
"35",2168.69318285338,-1.27206095314811,0.280604946020269,3.07315446140579e-07,4.34925059750501e-06,"ACADS","35"
"50506",2239.49594651056,2.09746203450917,0.536163869348212,3.09905396857403e-07,4.38324326174103e-06,"DUOX2","50506"
"8480",650.243644561479,1.00560001294002,0.214363217198979,3.10671659652308e-07,4.3914164431993e-06,"RAE1","8480"
"56963",269.401466755374,-1.34132364303049,0.30106664411515,3.11200147050109e-07,4.39622074399454e-06,"RGMA","56963"
"105374528",71.2067131545019,-2.40397133307044,0.656538551480929,3.13641975357998e-07,4.42803198281016e-06,"LOC105374528","105374528"
"11237",481.142388211986,1.00997389449192,0.212764606852079,3.15511632166775e-07,4.44903849617384e-06,"RNF24","11237"
"105378963",31.3022052679213,-1.37676043029288,0.301705537440137,3.16558064241554e-07,4.46109547727109e-06,NA,"105378963"
"776",805.29625412623,1.08487247074646,0.23440392405956,3.18615383165657e-07,4.48466543853158e-06,"CACNA1D","776"
"6476",2711.741132458,-1.79884063874245,0.441745418998354,3.32319722743392e-07,4.66628940808779e-06,"SI","6476"
"130",217.271705470817,-1.60102042994344,0.378554605466647,3.32220052217509e-07,4.66628940808779e-06,"ADH6","130"
"100874007",53.8863461446551,-1.19914923613965,0.257845683023529,3.34404697902022e-07,4.6927387738701e-06,"VIPR1-AS1","100874007"
"124872",1394.34790407424,-2.08194249235195,0.532614713352545,3.36256818502431e-07,4.71589060317279e-06,"B4GALNT2","124872"
"1951",456.521924411053,1.6563086714326,0.388868100510847,3.36550170028586e-07,4.71716651424914e-06,"CELSR3","1951"
"100271715",30.432928359315,-1.2128205862105,0.260925375420662,3.38712344336498e-07,4.7446190109011e-06,"ARHGEF33","100271715"
"54988",38.1243737845824,-1.64863662362984,0.373490205327263,3.42739175830262e-07,4.79526257468641e-06,"ACSM5","54988"
"25879",1017.62216025492,1.23654962010418,0.273613646558443,3.47530619014013e-07,4.85646954352375e-06,"DCAF13","25879"
"79711",1097.65416539595,1.15579986163233,0.253266657517599,3.51028412239101e-07,4.90240938339197e-06,"IPO4","79711"
"110006327",83.4188656688612,-1.63788286955448,0.385808094212131,3.53227845783954e-07,4.92806286593707e-06,"ANKRD20A4-ANKRD20A20P","110006327"
"107985145",28.9978393913709,-1.77960172836898,0.416773236033144,3.53288131150236e-07,4.92806286593707e-06,"LOC107985145","107985145"
"43849",41.6965906822813,2.13854908439033,0.52316289540251,3.62062429286045e-07,5.04441910593451e-06,"KLK12","43849"
"3872",285.340413520989,2.94419278071803,0.864611091317965,3.62800027845059e-07,5.05167613443278e-06,"KRT17","3872"
"2149",952.501640175466,1.12383051906481,0.245536451485791,3.65356835781034e-07,5.08424028968366e-06,"F2R","2149"
"5540",445.040836379751,-1.50890996952025,0.34851904352426,3.66291900124994e-07,5.09117346452802e-06,"NPY4R","5540"
"30850",276.989697264817,1.17687178839199,0.258155585783829,3.66967392974438e-07,5.09752262386245e-06,"CDR2L","30850"
"3479",470.615585857654,-1.44748351907194,0.33555128198741,3.67228592905779e-07,5.09811272902967e-06,"IGF1","3479"
"100506495",24.2902647576392,-1.87653859284855,0.435931628349915,3.75341134642521e-07,5.20489002803332e-06,"LIFR-AS1","100506495"
"105378369",71.8140227121199,-1.37688356787915,0.309716128756612,3.8508086401164e-07,5.33007711356728e-06,NA,"105378369"
"56915",417.605284075128,1.19409434054727,0.265457765184746,3.85337590805733e-07,5.33046522497972e-06,"EXOSC5","56915"
"54210",613.301147630473,2.36302401990524,0.610831027312623,3.86130092917716e-07,5.3382599856578e-06,"TREM1","54210"
"890",925.566461486217,1.30824149798246,0.295089402645574,3.89662793919025e-07,5.38390638023626e-06,"CCNA2","890"
"147381",52.7589886797966,-1.45546960324454,0.328265115908967,3.91249445362576e-07,5.40262637556652e-06,"CBLN2","147381"
"137075",947.241903227132,-1.33852570048858,0.302677048519902,3.94328967072881e-07,5.43549017948065e-06,"CLDN23","137075"
"6652",855.677901605641,1.29602031139592,0.293770764877781,3.95406315674115e-07,5.44711927426001e-06,"SORD","6652"
"2769",235.390183308332,1.29004363974279,0.289580344842056,4.03369792010755e-07,5.55026356669344e-06,"GNA15","2769"
"105376405",24.7378366053699,-2.03136684458594,0.489813707985529,4.06242971985752e-07,5.57991598940241e-06,NA,"105376405"
"441501",26.3598094146045,-1.62092689864452,0.367096519533684,4.06187694457366e-07,5.57991598940241e-06,"LINC00891","441501"
"283481",20.2984832978156,-1.52385966722877,0.337059020661456,4.07238278938665e-07,5.590292723075e-06,"FGF14-AS2","283481"
"2215",476.923471792558,2.0058177871199,0.490258241290102,4.1299703098754e-07,5.65934614655413e-06,"FCGR3B","2215"
"6974",36.3824179722414,-1.70620178520807,0.397193179828584,4.20574366613225e-07,5.75979313242518e-06,"TRGV2","6974"
"94161",23.6128577374042,1.530990307404,0.344124137673256,4.28941581458445e-07,5.86060921583523e-06,"SNORD46","94161"
"10848",280.834767339228,1.01572041158363,0.21855657439126,4.29555813456876e-07,5.86556324303827e-06,"PPP1R13L","10848"
"10529",1534.65390387377,1.4268001347052,0.327566733960421,4.30518692919326e-07,5.87526944570057e-06,"NEBL","10529"
"8870",2852.36197787484,1.92346366193419,0.494606911094373,4.33417719396895e-07,5.90791439849253e-06,"IER3","8870"
"102724852",838.340218858872,2.12729664858952,0.56590945475018,4.33321187411655e-07,5.90791439849253e-06,NA,"102724852"
"105379059",16.2189521429082,-1.76271925395772,0.397631866720049,4.4909051379678e-07,6.1143988236502e-06,"LOC105379059","105379059"
"6362",275.654238316551,1.9087908187337,0.482445190682993,4.59891173193133e-07,6.24685510254006e-06,"CCL18","6362"
"83439",62.793124781577,-1.09776322229073,0.239106380422843,4.6846734664354e-07,6.35224280565112e-06,"TCF7L1","83439"
"105371632",61.9213036663819,-1.75220685360365,0.425091774072969,4.69670660956319e-07,6.36485664897142e-06,"LOC105371632","105371632"
"107986847",413.15473746881,-1.576473642237,0.376290858948246,4.80659425326633e-07,6.49489306952956e-06,"LOC107986847","107986847"
"54821",260.20011218545,1.20582983550504,0.270760928343708,4.80541849300104e-07,6.49489306952956e-06,"ERCC6L","54821"
"105379132",38.9516561569315,-1.4340344670213,0.326654332813233,4.81404077294681e-07,6.50118634858733e-06,"SEMA6A-AS2","105379132"
"105371659",19.569872532244,-2.22807775780459,0.557347565502989,4.89436620649657e-07,6.60201284185351e-06,"LOC105371659","105371659"
"147841",380.123147178474,1.21216755293628,0.271365594898163,4.94328953877563e-07,6.66414897971783e-06,"SPC24","147841"
"3779",281.697638816776,-1.80026218294852,0.454387041701545,4.97004435673333e-07,6.6963447347455e-06,"KCNMB1","3779"
"4660",6922.88724560936,-1.32049589943717,0.304763706832458,5.00594964226939e-07,6.73304559790289e-06,"PPP1R12B","4660"
"101060264",75.028342078753,1.38068360531956,0.315577127791796,5.00549795094625e-07,6.73304559790289e-06,"FOXP4-AS1","101060264"
"27328",31.0755551413205,-1.90368296302975,0.461424691484401,5.00532180367356e-07,6.73304559790289e-06,"PCDH11X","27328"
"283152",89.872992668161,-1.17697131469864,0.260633299706638,5.02946974459647e-07,6.76077913937711e-06,"DRC12","283152"
"10606",2298.52395659607,1.08519044694159,0.240824099644762,5.03806762577141e-07,6.76843333078419e-06,"PAICS","10606"
"153328",75.3746319203503,-1.31678900275734,0.298330228921394,5.06256904580747e-07,6.79743213644737e-06,"SLC25A48","153328"
"692198",34.1909210748033,1.27811904273463,0.282125939269685,5.0854908870112e-07,6.82427789783212e-06,"SNORD78","692198"
"10628",21250.1857520873,-1.24721990060307,0.28301127442562,5.14633016201001e-07,6.89005225423844e-06,"TXNIP","10628"
"3805",23.4731058134206,-1.69119659061563,0.391485083430692,5.25128662895463e-07,7.0225037311706e-06,"KIR2DL4","3805"
"101928673",28.810212797281,-1.29746943230774,0.287892143472528,5.27968901456843e-07,7.05239376736822e-06,"PRDX6-AS1","101928673"
"283120",781.932131976013,2.10448547358343,0.563617659088789,5.33405711385616e-07,7.11278817316208e-06,"H19","283120"
"677831",13.117206923097,1.60023491979774,0.355652711488254,5.34197751416522e-07,7.11927695126799e-06,"SNORA51","677831"
"768",277.501628900636,2.8666395676087,0.901715310840472,5.35908640312527e-07,7.13799685545412e-06,"CA9","768"
"100507002",48.4931272355941,-1.18135335769908,0.261677710746242,5.4304038460495e-07,7.22473077897076e-06,"LOC100507002","100507002"
"27344",121.56310672174,-2.20316591723921,0.582262247336068,5.468548722337e-07,7.27132927375659e-06,"PCSK1N","27344"
"256380",306.769583800593,-1.52784090421072,0.363163380637558,5.53952870966237e-07,7.34475965264619e-06,"SCML4","256380"
"9221",2577.29224864457,1.09147539056253,0.243047719815351,5.59611349761544e-07,7.41556620329268e-06,"NOLC1","9221"
"140578",64.9043815671813,-1.47586499620898,0.342783874328901,5.62902474351618e-07,7.45493964469424e-06,"CHODL","140578"
"10403",301.636428674421,1.09022658512156,0.240052425663874,5.64189292408691e-07,7.46773890786723e-06,"NDC80","10403"
"1755",18439.0954140189,2.07683046378055,0.55434929858935,5.79063453978382e-07,7.65592175200346e-06,"DMBT1","1755"
"2563",22.4301516599554,1.45235741438195,0.32897807961219,5.88409305976348e-07,7.76626982616234e-06,"GABRD","2563"
"8553",2319.67223424004,1.08954822334587,0.243223307412681,5.90126166430452e-07,7.78452224862898e-06,"BHLHE40","8553"
"5350",1071.56642644242,-2.06180624373082,0.555651362118521,5.94486268131827e-07,7.82432547932511e-06,"PLN","5350"
"993",451.748092428508,1.46063347168022,0.342634978399198,6.10676789435293e-07,8.02382485059033e-06,"CDC25A","993"
"101927049",84.0358523531837,-1.75218329933867,0.438077070524223,6.15582611942113e-07,8.07008723383504e-06,"PLCE1-AS2","101927049"
"1284",10868.4104449177,1.11989561416662,0.251189124304713,6.21833487639891e-07,8.14745180629467e-06,"COL4A2","1284"
"140809",829.43347195817,1.22780414254379,0.280376297655532,6.23095490495129e-07,8.15940044266908e-06,"SRXN1","140809"
"23382",4518.17300516623,-1.44143326209734,0.34187759560241,6.29858375605774e-07,8.24332895957045e-06,"AHCYL2","23382"
"100874195",23.8699068445852,1.63222728112093,0.381041068441606,6.35757363606226e-07,8.30656653303496e-06,"DIAPH3-AS1","100874195"
"26084",411.591824445147,-1.17630480620713,0.265482953486161,6.38069232020936e-07,8.32741082260694e-06,"ARHGEF26","26084"
"151393",373.264901251408,-1.13531529998935,0.255404119083557,6.39039382059634e-07,8.33074326422149e-06,"RMDN2","151393"
"6999",199.038669412505,1.7025098802615,0.412395776762939,6.41023159116493e-07,8.35193337945575e-06,"TDO2","6999"
"115004",442.879393158622,1.04994472325982,0.23289993748486,6.45126923666308e-07,8.39601533430372e-06,"CGAS","115004"
"84913",213.17235828614,-1.04861171412827,0.232685551607393,6.48621264775034e-07,8.43678184187571e-06,"ATOH8","84913"
"105371532",34.5738346594637,-1.08786641176261,0.238374951415451,6.62907117496398e-07,8.61779252745317e-06,NA,"105371532"
"101927268",24.8933867158647,-1.26692031160837,0.281697228651198,6.63836874424237e-07,8.62506895538157e-06,"LOC101927268","101927268"
"113157",51.4324533108254,1.66475550830749,0.392758783458866,6.64642278428629e-07,8.63072248907683e-06,"RPLP0P2","113157"
"7130",183.143420690764,2.06113080394742,0.540332444809521,6.71384656332359e-07,8.7037291181596e-06,"TNFAIP6","7130"
"4638",10416.7618709313,-1.57825124347023,0.389818760102964,6.8639652568908e-07,8.88845367627042e-06,"MYLK","4638"
"51285",455.261339119533,-1.08131141923396,0.2428263407468,6.87529781242756e-07,8.89818526984309e-06,"RASL12","51285"
"4173",3375.76511995396,1.23998971919729,0.286605383615083,6.89524900629639e-07,8.91905433339414e-06,"MCM4","4173"
"81035",529.666642408667,-1.45471283669966,0.350240732707967,6.97302028976776e-07,9.01464946945073e-06,"COLEC12","81035"
"116173",13.8786908970886,-1.93211368973193,0.456914137969046,6.98680251809844e-07,9.02245871990895e-06,"CMTM5","116173"
"100008587",27.8928527525324,1.34290548745357,0.301472973581744,6.98353932962383e-07,9.02245871990895e-06,"RNA5-8SN5","100008587"
"4998",353.905626849928,1.18059360777839,0.267386611247821,7.01672622489804e-07,9.05107202967064e-06,"ORC1","4998"
"105374588",26.7311298279478,-1.80070980175088,0.432001130751328,7.0513070753975e-07,9.08449741630348e-06,"LOC105374588","105374588"
"5071",89.5182297432834,-1.30877621828941,0.302013477967283,7.04662520602842e-07,9.08449741630348e-06,"PRKN","5071"
"105378604",190.965266293175,1.31719013898456,0.307012855185956,7.07318700797085e-07,9.09847587326696e-06,"LOC105378604","105378604"
"101929531",101.128866837261,-1.45659357892732,0.346563486113997,7.07283618678867e-07,9.09847587326696e-06,"LINC01871","101929531"
"3043",1707.27713851022,-1.26443523730614,0.292478070258718,7.07689594501394e-07,9.09847587326696e-06,"HBB","3043"
"100128006",61.602077890915,-1.4641317152,0.345524339601093,7.09125463363699e-07,9.11191037791866e-06,"ARHGAP44-AS1","100128006"
"10917",949.642180004057,-1.89726220054464,0.487656123337217,7.10239361335857e-07,9.12119519194352e-06,"BTNL3","10917"
