"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0098862","cluster of actin-based cell projections","17/529","175/19944",0.0971428571428571,3.66241425870915,5.8392448630184,4.40420864275523e-06,0.000320626389192581,0.000292995774970664,"CD36/SLC22A5/ABCG2/SLC17A4/CA4/AQP8/MYO1A/SCIN/TRPM6/CDHR5/NHERF4/CDHR2/CLIC5/AMN/PDZK1/SLC6A19/CDH23",17
"CC","GO:0031528","microvillus membrane","6/529","33/19944",0.181818181818182,6.85478604571232,5.55617410437207,0.000203767856528052,0.0123619166293685,0.0112966039759411,"SLC26A2/CDHR5/CDHR2/AMN/PDZK1/PTPRH",6
"CC","GO:0031253","cell projection membrane","22/529","361/19944",0.0609418282548476,2.2975875665684,4.10681413092176,0.00027798058672106,0.0144549905094951,0.0132093030682488,"CD36/SLC22A5/SLC26A2/ABCG2/PDE9A/SLC17A4/CA4/AQP8/PDE6A/FAM107A/TRPM6/CDHR5/EPB41L3/CYS1/APPL2/CDHR2/AMN/PDZK1/PTPRH/SLC6A19/GPER1/RASGRP2",22
"CC","GO:0005902","microvillus","9/529","97/19944",0.0927835051546392,3.49806092023464,4.07095067918746,0.00109664136997657,0.0421334560438291,0.0385025220065066,"SLC26A2/MYO1A/CDHR5/CDHR2/FABP2/AMN/PDZK1/CLCA1/PTPRH",9
"CC","GO:0042589","zymogen granule membrane","4/529","18/19944",0.222222222222222,8.37807183364839,5.16920138494246,0.00111377087850686,0.0421334560438291,0.0385025220065066,"ZG16/VAMP2/CLCA1/PNLIPRP2",4
"CC","GO:0009925","basal plasma membrane","18/529","300/19944",0.06,2.26207939508507,3.63568898371085,0.00115751252867662,0.0421334560438291,0.0385025220065066,"SLC4A4/SLC22A5/SLC51B/ABCA8/HPGD/AQP8/MYO1A/PTH1R/ANK2/P2RY1/AQP7/CLDN8/BEST2/SLC23A1/ABCC3/CA12/ENPP1/SLC22A4",18
"CC","GO:0097440","apical dendrite","4/529","19/19944",0.210526315789474,7.937120684509,4.99357145323569,0.00138142840216651,0.0457127216716917,0.0417733373286714,"NEGR1/CPEB3/NEURL1/PTK2B",4
"MF","GO:0004620","phospholipase activity","15/502","109/18662",0.137614678899083,5.11586680799737,7.16520931585848,2.26097555422149e-07,0.000158946581461771,0.00013565853325329,"PLCD1/CCL5/PLCE1/PNPLA7/SMPD3/MGLL/PLCL2/PLAAT2/PLAAT4/SMPD1/PLA2G10/PNLIPRP2/GDPD3/PRDX6/ASPG",15
"MF","GO:0016298","lipase activity","15/502","130/18662",0.115384615384615,4.28945755439779,6.25743302803487,2.24466784557873e-06,0.00074027753967474,0.000631815823335482,"PLCD1/CCL5/PLCE1/PNPLA7/SMPD3/MGLL/PLCL2/PLAAT2/PLAAT4/SMPD1/PLA2G10/PNLIPRP2/GDPD3/PRDX6/ASPG",15
"MF","GO:0008081","phosphoric diester hydrolase activity","12/502","86/18662",0.13953488372093,5.18725099601594,6.47088247064274,3.15907911667741e-06,0.00074027753967474,0.000631815823335482,"PDE9A/PLCD1/PDE6A/GDPD2/CCL5/TDP2/PLCE1/SMPD3/PLCL2/SMPD1/ENPP1/GDPD3",12
"MF","GO:0052689","carboxylic ester hydrolase activity","14/502","149/18662",0.0939597315436242,3.49298109575122,5.07966546763403,5.10043558310454e-05,0.0080894402156155,0.00690421640024083,"CA1/CES3/CES2/PNPLA7/ACOT11/MGLL/PLAAT2/PAFAH2/PLAAT4/PLA2G10/PNLIPRP2/GDPD3/PRDX6/ASPG",14
"MF","GO:0038024","cargo receptor activity","9/502","65/18662",0.138461538461538,5.14734906527735,5.56887173835786,5.75351366686736e-05,0.0080894402156155,0.00690421640024083,"CD36/SCARA5/APOBR/LYVE1/FOLR2/STBD1/STAB1/AMN/ENPP1",9
"MF","GO:0141108","transporter regulator activity","16/502","196/18662",0.0816326530612245,3.03471826977803,4.76109993783137,8.39228449346597e-05,0.00983295999817763,0.00839228449346597,"OSR1/BCL2/CAMK2D/ANK2/STIM1/GPD1L/NHERF4/ADRB2/NEDD4L/SGK2/ATP2A3/PDZK1/SCN4B/CHP1/PRKCB/FXYD3",16
"MF","GO:1901681","sulfur compound binding","19/502","266/18662",0.0714285714285714,2.65537848605578,4.52103446121491,0.000114031642105684,0.011452034914328,0.0097741407519158,"SFRP1/CLEC3B/TNXB/GFRA2/SLIT3/ACACB/AOC1/GREM2/PTN/SULT1A1/P2RX1/ACBD4/MOCS1/CTSG/FGFR2/ACAT1/CCL15/GSTM4/ENPP1",19
"MF","GO:0008499","N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity","4/502","12/18662",0.333333333333333,12.3917662682603,6.56301903061643,0.000215657824318851,0.018950931312019,0.0161743368239138,"B3GALT1/B3GALT5/B3GALT4/B3GNT6",4
"MF","GO:0005539","glycosaminoglycan binding","17/502","240/18662",0.0708333333333333,2.63325033200531,4.23400513049681,0.000284297048430716,0.02218464096263,0.0189342597120598,"SFRP1/CLEC3B/TNXB/GFRA2/SLIT3/AOC1/GREM2/LYVE1/PTN/ZG16/LTBP4/STAB1/CTSG/FGFR2/CCL15/HAPLN1/TGFBR3L",17
"MF","GO:0140359","ABC-type transporter activity","7/502","49/18662",0.142857142857143,5.31075697211155,5.02348122618836,0.000315570995200996,0.02218464096263,0.0189342597120598,"ABCA8/ABCG2/ABCA9/SLC36A1/ABCA10/ABCA5/ABCC3",7
"MF","GO:0048531","beta-1,3-galactosyltransferase activity","4/502","14/18662",0.285714285714286,10.6215139442231,5.98759881972881,0.000417819223176872,0.0247076347651641,0.0210875972391159,"B3GALT1/B3GALT5/B3GALT4/B3GNT6",4
"MF","GO:0016247","channel regulator activity","14/502","182/18662",0.0769230769230769,2.85963836959853,4.19154952393325,0.000422190417876212,0.0247076347651641,0.0210875972391159,"BCL2/CAMK2D/ANK2/STIM1/GPD1L/NHERF4/ADRB2/NEDD4L/SGK2/ATP2A3/SCN4B/CHP1/PRKCB/FXYD3",14
"MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","11/502","122/18662",0.0901639344262295,3.35187120370975,4.3331126325706,0.000456897940180844,0.0247076347651641,0.0210875972391159,"RDH5/DHRS11/HPGD/AKR1C2/HSD11B2/ADH1B/ADH1C/GPD1L/HSD17B2/LDHD/UGDH",11
"MF","GO:0004089","carbonate dehydratase activity","4/502","15/18662",0.266666666666667,9.91341301460823,5.74178025671937,0.000557695306770972,0.0280042714757138,0.0239012274330417,"CA7/CA1/CA4/CA12",4
"MF","GO:0030246","carbohydrate binding","18/502","282/18662",0.0638297872340425,2.37289141307112,3.86233004267528,0.000663906327841041,0.0293681994054659,0.025065319549473,"CLEC3B/PTN/CD209/GALNT12/ZG16/LGALS2/CLEC10A/LGALS9C/UGP2/STBD1/PHYH/SIGLEC1/LGALS4/LGALS9B/KLRB1/ENPP1/SIGLEC8/FCER2",18
"MF","GO:0004629","phospholipase C activity","5/502","28/18662",0.178571428571429,6.63844621513944,4.96417182220347,0.000812957788204355,0.0293681994054659,0.025065319549473,"PLCD1/CCL5/PLCE1/PLCL2/SMPD1",5
"MF","GO:0099106","ion channel regulator activity","13/502","173/18662",0.0751445086705202,2.79351956336504,3.94034139812078,0.000834456311008276,0.0293681994054659,0.025065319549473,"CAMK2D/ANK2/STIM1/GPD1L/NHERF4/ADRB2/NEDD4L/SGK2/ATP2A3/SCN4B/CHP1/PRKCB/FXYD3",13
