"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1901796","regulation of signal transduction by p53 class mediator","14/557","123/18860",0.113821138211382,3.85397965290245,5.53960996526853,1.64200556957477e-05,0.000675350809263994,0.000560938549840114,"URB2/TWIST1/PMAIP1/AURKA/MSX1/SNAI1/RRS1/MYC/EEF1E1/PAK1IP1/NPM1/RPF2/TP53RK/CD44",14
"BP","GO:0010586","miRNA metabolic process","13/557","108/18860",0.12037037037037,4.07573641864486,5.5919461888712,1.79144375248183e-05,0.000730054417295804,0.000606374732250005,"APLN/SOX9/TWIST1/NOTCH3/AGT/XPO5/GNL3/MYC/FOSL1/PNPT1/SND1/ELOC/AGO2",13
"BP","GO:0060541","respiratory system development","20/557","231/18860",0.0865800865800866,2.9315986228015,5.15292585717784,1.83767703838266e-05,0.000742087400408705,0.000616369188471886,"CHI3L1/PDPN/ADAMTS2/SLC7A11/SOX9/STRA6/WNT5A/MMP12/EVA1A/PTK7/TIMELESS/LIF/MSX1/CELSR1/SHH/RPGRIP1L/FGFRL1/LEF1/CTSH/PROX1",20
"BP","GO:0001837","epithelial to mesenchymal transition","18/557","195/18860",0.0923076923076923,3.12553514707913,5.20472019942917,2.0291166770571e-05,0.000812012277431319,0.000674447980377918,"COL1A1/PDPN/SOX9/LOXL2/WNT5A/SLC39A10/TWIST1/IL1B/POLR1B/MSX1/EDNRA/SNAI1/AGT/NOLC1/EZH2/FAM83D/LEF1/HEYL",18
"BP","GO:1901989","positive regulation of cell cycle phase transition","14/557","126/18860",0.111111111111111,3.76221823259525,5.42692463149238,2.16281793044485e-05,0.000853069039964329,0.000708549251184856,"CDC25B/UBE2C/SKA3/CDC6/DTL/CCNB1/DLGAP5/EZH2/FAM83D/MTBP/TFDP1/NPM1/FBXO5/CCNE1",14
"BP","GO:0072006","nephron development","16/557","160/18860",0.1,3.38599640933573,5.28730984862836,2.17012160098985e-05,0.000853069039964329,0.000708549251184856,"KIF26B/SOX9/SULF1/NOTCH3/LIF/AMPD2/EDNRA/AGT/PODXL/TACSTD2/SHH/MYC/NUP107/GPR4/HEYL/ANGPT2",16
"BP","GO:0009127","purine nucleoside monophosphate biosynthetic process","6/557","21/18860",0.285714285714286,9.67427545524493,6.93808668305964,2.40064735110743e-05,0.00092727613335819,0.000770184802346135,"AMPD2/GART/IMPDH1/PPAT/PAICS/GMPS",6
"BP","GO:1902570","protein localization to nucleolus","6/557","21/18860",0.285714285714286,9.67427545524493,6.93808668305964,2.40064735110743e-05,0.00092727613335819,0.000770184802346135,"BYSL/RAN/RRS1/POLR1A/NPM1/RPF2",6
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","9/557","55/18860",0.163636363636364,5.54072139709483,5.88295220117422,3.03432675116396e-05,0.00115200678877524,0.000956843478437219,"ECT2/SKA3/NUF2/NEK2/RACGAP1/CCNB1/KNSTRN/SGO1/ZWILCH",9
"BP","GO:0031100","animal organ regeneration","9/557","55/18860",0.163636363636364,5.54072139709483,5.88295220117422,3.03432675116396e-05,0.00115200678877524,0.000956843478437219,"CLDN1/SLC7A5/CAD/PDX1/AURKA/CEBPB/EZH2/PNPT1/ANGPT2",9
"BP","GO:0001701","in utero embryonic development","29/557","429/18860",0.0675990675990676,2.28890200164886,4.71085658142984,3.29088920671907e-05,0.00123882456408865,0.00102895331574936,"MDFI/SALL4/XRCC2/FKBP10/GINS1/TWIST1/NEK2/DIAPH3/LIF/BYSL/CCNB1/MSX1/CEBPB/EDNRA/SNAI1/NCAPG2/PALB2/PSPH/TTLL4/FOSL1/ASCL2/EIF2S2/RPGRIP1L/RPL7L1/LEF1/ACTL6A/STMN3/STK3/POLB",29
"BP","GO:0000723","telomere maintenance","16/557","166/18860",0.0963855421686747,3.2636109969501,5.11011304898391,3.42179318990974e-05,0.00127727776046883,0.00106089209470444,"NEK2/NAT10/RUVBL1/CCT6A/DKC1/CDK2/HSP90AB1/CCT3/GNL3/MYC/CCT5/CCT2/ACTL6A/CCT8/CCNE1/PRKDC",16
"BP","GO:0006177","GMP biosynthetic process","5/557","14/18860",0.357142857142857,12.0928443190562,7.24307747167522,3.54134422067036e-05,0.00131088758568481,0.0010888080257412,"GART/IMPDH1/PPAT/PAICS/GMPS",5
"BP","GO:0001503","ossification","30/557","455/18860",0.0659340659340659,2.23252510505652,4.64257950152252,3.84265000601579e-05,0.00139276277768887,0.00115681261067785,"CTHRC1/COL1A1/ADAMTS12/CCN4/SOX9/WNT5A/TWIST1/CBFB/VCAN/CYP27B1/CEBPB/DDX21/SNAI1/RUNX1/FIGNL1/STC1/GTPBP4/IARS1/SPP1/PRMT3/SHH/CDH11/IPO7/TNFAIP6/IFITM1/FASN/LEF1/FBXO5/SND1/SYNCRIP",30
"BP","GO:0032963","collagen metabolic process","13/557","116/18860",0.112068965517241,3.79465114839349,5.26685361812504,3.86161663887587e-05,0.00139276277768887,0.00115681261067785,"INHBA/MMP7/MMP3/MMP11/COL1A1/MMP1/FAP/ADAMTS2/CBX8/MMP12/SERPINH1/RUNX1/ITGA2",13
"BP","GO:1900182","positive regulation of protein localization to nucleus","12/557","100/18860",0.12,4.06319569120287,5.35777058311368,3.86301507016815e-05,0.00139276277768887,0.00115681261067785,"ECT2/CCT6A/HYAL2/RAN/CCT3/SHH/IPO7/CCT5/CCT2/IPO5/NPM1/CCT8",12
"BP","GO:0051338","regulation of transferase activity","23/557","304/18860",0.0756578947368421,2.56177359916848,4.78892984508806,3.88794652033812e-05,0.00139276277768887,0.00115681261067785,"CEMIP/TRIB3/CHI3L1/THY1/EREG/KIF14/TPX2/UBE2C/ECT2/WNT5A/CDC6/DSCC1/AGT/SPINDOC/MAD2L1/EZH2/TFAP4/PUM3/RFC3/PPIA/CRIPTO/NPM1/FBXO5",23
"BP","GO:2000278","regulation of DNA biosynthetic process","11/557","85/18860",0.129411764705882,4.38187770619918,5.45133883257817,3.98937479184101e-05,0.00141766422602862,0.00117749546487602,"NAT10/CCT6A/DKC1/DSCC1/CCT3/CCT5/CCT2/RFC3/TFDP1/CCT8/JADE3",11
"BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","6/557","23/18860",0.260869565217391,8.83303411131059,6.55713092032398,4.2466941299689e-05,0.00146635567391667,0.00121793801679611,"RPP40/UTP20/NOP14/URB1/RRS1/WDR12",6
"BP","GO:0032212","positive regulation of telomere maintenance via telomerase","6/557","23/18860",0.260869565217391,8.83303411131059,6.55713092032398,4.2466941299689e-05,0.00146635567391667,0.00121793801679611,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","6/557","23/18860",0.260869565217391,8.83303411131059,6.55713092032398,4.2466941299689e-05,0.00146635567391667,0.00121793801679611,"ECT2/NEK2/RACGAP1/CCNB1/KNSTRN/ZWILCH",6
"BP","GO:0030199","collagen fibril organization","10/557","71/18860",0.140845070422535,4.76900902723342,5.55047699240504,4.25843948526002e-05,0.00146635567391667,0.00121793801679611,"MMP11/COL1A1/ADAMTS12/COL12A1/ADAMTS2/FKBP10/COL5A2/LOXL2/SERPINH1/COLGALT1",10
"BP","GO:2000573","positive regulation of DNA biosynthetic process","8/557","45/18860",0.177777777777778,6.0195491721524,5.88091153589976,4.52550782176268e-05,0.00154633121109768,0.00128436477046787,"CCT6A/DKC1/DSCC1/CCT3/CCT5/CCT2/RFC3/CCT8",8
"BP","GO:0000460","maturation of 5.8S rRNA","7/557","34/18860",0.205882352941176,6.97116907804414,6.07918819354937,5.07367977573457e-05,0.00170547092244419,0.00141654436910043,"RPP40/UTP20/NOP14/URB1/RRS1/WDR12/PRKDC",7
"BP","GO:0051302","regulation of cell division","17/557","190/18860",0.0894736842105263,3.02957573466881,4.90496249953196,5.08981439153405e-05,0.00170547092244419,0.00141654436910043,"CDC25B/KIF20A/EREG/ENTR1/KIF14/ECT2/KIF23/IL1B/ASPM/RACGAP1/CDC6/AURKA/MACC1/YEATS2/SHH/MYC/WDR5",17
"BP","GO:0034501","protein localization to kinetochore","5/557","15/18860",0.333333333333333,11.2866546977858,6.95260422999925,5.1832186972077e-05,0.00170547092244419,0.00141654436910043,"SPDL1/TTK/ZWILCH/CENPQ/MTBP",5
"BP","GO:0090306","meiotic spindle assembly","5/557","15/18860",0.333333333333333,11.2866546977858,6.95260422999925,5.1832186972077e-05,0.00170547092244419,0.00141654436910043,"SKA3/ASPM/AURKA/DCAF13/FBXO5",5
"BP","GO:1903083","protein localization to condensed chromosome","5/557","15/18860",0.333333333333333,11.2866546977858,6.95260422999925,5.1832186972077e-05,0.00170547092244419,0.00141654436910043,"SPDL1/TTK/ZWILCH/CENPQ/MTBP",5
"BP","GO:0051225","spindle assembly","14/557","137/18860",0.102189781021898,3.4601423161095,5.04148621615268,5.52475311285298e-05,0.00180448186230095,0.00149878170747289,"TPX2/UHRF1/KIFC1/KIF23/SKA3/NEK2/ASPM/RACGAP1/AURKA/KIF4A/MZT1/DCAF13/FBXO5/HAUS6",14
"BP","GO:0009156","ribonucleoside monophosphate biosynthetic process","7/557","35/18860",0.2,6.77199281867145,5.96235869788033,6.18193671875529e-05,0.00200439145289861,0.00166482429498558,"CAD/AMPD2/GART/IMPDH1/PPAT/PAICS/GMPS",7
"BP","GO:0070482","response to oxygen levels","25/557","357/18860",0.0700280112044818,2.37114594491297,4.56270620500664,6.47961402479412e-05,0.00208568445638663,0.00173234532089271,"INHBA/COL1A1/STC2/PLAU/AJUBA/SLC7A5/LOXL2/TWIST1/PMAIP1/LIF/HILPDA/CCNB1/EDNRA/STC1/MYC/ASCL2/SLC11A2/CA9/DRAM1/SLC29A1/PTGS2/ITGA2/DPM1/ANGPT2/POLB",25
"BP","GO:0006310","DNA recombination","25/557","358/18860",0.0698324022346369,2.36452263221769,4.5471439852412,6.77757267381125e-05,0.00216589768468126,0.00179896949804683,"TRIP13/XRCC2/UHRF1/KPNA2/PARPBP/TIMELESS/RUVBL1/MCM2/RAD51AP1/TOP2A/MCM6/FIGNL1/HSPD1/RFWD3/PALB2/MCM3/CGAS/PSMD14/MCM4/SKP2/MORF4L2/LEF1/ACTL6A/PRKDC/POLB",25
"BP","GO:0001893","maternal placenta development","7/557","36/18860",0.194444444444444,6.58388190704169,5.85001939789831,7.48040967232885e-05,0.00237342712603462,0.00197134104522651,"STC2/LIF/CYP27B1/STC1/SPP1/DCAF13/PTGS2",7
"BP","GO:0051216","cartilage development","18/557","216/18860",0.0833333333333333,2.82166367444644,4.69733262864372,7.83237315102079e-05,0.00246747528630031,0.00204945635642612,"COL1A1/CHI3L1/ADAMTS12/BGN/TGFBI/CCN4/SOX9/SULF1/LOXL2/WNT5A/SERPINH1/MSX1/SNAI1/RUNX1/STC1/HYAL2/PRRX1/CD44",18
"BP","GO:0001890","placenta development","15/557","160/18860",0.09375,3.17437163375224,4.81835450746427,8.20868017179476e-05,0.00256781389599383,0.00213279644196743,"MDFI/STC2/LIF/CYP27B1/CEBPB/SNAI1/STC1/HSP90AB1/SPP1/FOSL1/ASCL2/DCAF13/LEF1/PTGS2/STK3",15
"BP","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","6/557","26/18860",0.230769230769231,7.81383786769783,6.06503029382447,8.98205423718387e-05,0.0027900898546553,0.00231741627540151,"CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",6
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","9/557","63/18860",0.142857142857143,4.83713772762247,5.3218077269228,9.16073949214655e-05,0.00280634516028379,0.00233091774373674,"COL1A1/PDPN/LOXL2/TWIST1/IL1B/SNAI1/AGT/EZH2/LEF1",9
"BP","GO:0051785","positive regulation of nuclear division","9/557","63/18860",0.142857142857143,4.83713772762247,5.3218077269228,9.16073949214655e-05,0.00280634516028379,0.00233091774373674,"EREG/UBE2C/SKA3/WNT5A/IL1B/RAD51AP1/AURKA/DLGAP5/MSX1",9
"BP","GO:0060562","epithelial tube morphogenesis","24/557","344/18860",0.0697674418604651,2.36232307628074,4.44847891447575,9.56363916908342e-05,0.00290970446500469,0.0024167667835355,"CTHRC1/ADAMTS12/SALL4/KIF26B/SOX9/COL4A1/WNT5A/TWIST1/MTHFD1L/PTK7/TIMELESS/EDNRA/AGT/PODXL/TACSTD2/CELSR1/SHH/LGR5/MYC/MET/LEF1/CTSH/STK3/PROX1",24
"BP","GO:1902969","mitotic DNA replication","5/557","17/18860",0.294117647058824,9.95881296863449,6.44652534729587,0.000101694560062726,0.00307297439318796,0.00255237689237276,"GINS1/MCM2/MCM6/MCM3/MCM4",5
"BP","GO:0001889","liver development","14/557","145/18860",0.096551724137931,3.26923791246208,4.78514281614981,0.000102551006628919,0.00307791602328147,0.00255648135301821,"CLDN1/SOX9/SLC7A5/CAD/PCSK9/PDX1/AURKA/CEBPB/RPGRIP1L/EZH2/PNPT1/MET/ITGA2/PROX1",14
"BP","GO:0000966","RNA 5'-end processing","7/557","38/18860",0.184210526315789,6.23736180667108,5.63763920384897,0.000107457075294054,0.00320239356678645,0.0026598709570337,"RPP40/UTP20/NOP14/SSB/PNPT1/POP1/TGS1",7
"BP","GO:0032204","regulation of telomere maintenance","12/557","111/18860",0.108108108108108,3.66053665874133,4.90419206333857,0.000108140260022055,0.00320239356678645,0.0026598709570337,"NEK2/NAT10/RUVBL1/CCT6A/DKC1/CCT3/GNL3/MYC/CCT5/CCT2/ACTL6A/CCT8",12
"BP","GO:0000470","maturation of LSU-rRNA","6/557","27/18860",0.222222222222222,7.52443646519051,5.91821751847542,0.000112620535252709,0.0033129828979638,0.00275172517295745,"GTPBP4/URB1/WDR12/PAK1IP1/RPL7L1/RPF2",6
"BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","7/557","39/18860",0.179487179487179,6.07742945265387,5.53707800831886,0.000127661702346311,0.00370862925739226,0.00308034445061728,"TWIST1/PMAIP1/MSX1/SNAI1/EEF1E1/NPM1/CD44",7
"BP","GO:0061008","hepaticobiliary system development","14/557","148/18860",0.0945945945945946,3.20296957639866,4.69358882022164,0.000127739819086226,0.00370862925739226,0.00308034445061728,"CLDN1/SOX9/SLC7A5/CAD/PCSK9/PDX1/AURKA/CEBPB/RPGRIP1L/EZH2/PNPT1/MET/ITGA2/PROX1",14
"BP","GO:0043588","skin development","23/557","329/18860",0.0699088145896656,2.36710995181525,4.36392977934022,0.000129036516669356,0.00372194939639792,0.00309140800359599,"INHBA/CDH3/ETV4/COL1A1/CLDN1/FOXQ1/ADAMTS2/EREG/SOX9/COL5A2/WNT5A/KRT80/CYP27B1/SNAI1/KRT7/SHH/GRHL1/LGR5/EZH2/MET/PKP1/ITGA2/FERMT1",23
"BP","GO:0045132","meiotic chromosome segregation","11/557","97/18860",0.11340206185567,3.83978974254567,4.89155230763293,0.00013527137433067,0.00386288259830768,0.00320846548663912,"TRIP13/SKA3/NUF2/ASPM/AURKA/TTK/NCAPH/SGO1/DCAF13/FBXO5/CCNE1",11
"BP","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/557","10/18860",0.4,13.5439856373429,6.92158662898614,0.000137154219660518,0.00386288259830768,0.00320846548663912,"RPP40/UTP20/NOP14/RRS1",4
"BP","GO:0044837","actomyosin contractile ring organization","4/557","10/18860",0.4,13.5439856373429,6.92158662898614,0.000137154219660518,0.00386288259830768,0.00320846548663912,"ANLN/IQGAP3/ECT2/RACGAP1",4
"BP","GO:0071895","odontoblast differentiation","5/557","18/18860",0.277777777777778,9.40554558148813,6.22392640083091,0.000137401046945658,0.00386288259830768,0.00320846548663912,"MSX1/CEBPB/SERPINE1/IPO7/LEF1",5
"BP","GO:0071897","DNA biosynthetic process","15/557","168/18860",0.0892857142857143,3.02321107976404,4.59508698880779,0.000142185143190573,0.00397224154750016,0.0032992977615555,"CENPF/NAT10/CCT6A/DKC1/DSCC1/DTL/HSP90AB1/CCT3/CCT5/CCT2/RFC3/TFDP1/CCT8/POLB/JADE3",15
"BP","GO:0097421","liver regeneration","6/557","29/18860",0.206896551724138,7.00550981241875,5.64596232942317,0.000171884316580871,0.00474229897051073,0.00393889852642008,"CLDN1/SLC7A5/AURKA/CEBPB/EZH2/PNPT1",6
"BP","GO:1903055","positive regulation of extracellular matrix organization","6/557","29/18860",0.206896551724138,7.00550981241875,5.64596232942317,0.000171884316580871,0.00474229897051073,0.00393889852642008,"PDPN/SOX9/AGT/RUNX1/FSCN1/COLGALT1",6
"BP","GO:0042273","ribosomal large subunit biogenesis","9/557","69/18860",0.130434782608696,4.4165170556553,4.95974079640886,0.000187534699508672,0.00514215515566371,0.00427101443650355,"GTPBP4/BRIX1/URB1/RRS1/WDR12/PAK1IP1/RPL7L1/NPM1/RPF2",9
"BP","GO:2001235","positive regulation of apoptotic signaling pathway","14/557","154/18860",0.0909090909090909,3.07817855394157,4.51729592827692,0.00019455310812937,0.00530187059086296,0.00440367222469127,"INHBA/TNFRSF12A/WNT5A/PMAIP1/MSX1/S100A9/AGT/HYAL2/RNF183/MYC/EEF1E1/CTSH/STK3/INHBB",14
"BP","GO:0032200","telomere organization","16/557","193/18860",0.0829015544041451,2.80704365540786,4.40185592055087,0.000204590084070165,0.00554139727707117,0.00460262031236154,"NEK2/NAT10/RUVBL1/CCT6A/DKC1/CDK2/HSP90AB1/CCT3/GNL3/MYC/CCT5/CCT2/ACTL6A/CCT8/CCNE1/PRKDC",16
"BP","GO:0051445","regulation of meiotic cell cycle","9/557","70/18860",0.128571428571429,4.35342395486022,4.9034288763813,0.00020966133086943,0.0055657408690827,0.00462283981756318,"TRIP13/CDC25B/WNT5A/ASPM/LIF/RAD51AP1/MSX1/TTK/FBXO5",9
"BP","GO:0006188","IMP biosynthetic process","4/557","11/18860",0.363636363636364,12.3127142157663,6.54703691052949,0.00021050078028048,0.0055657408690827,0.00462283981756318,"AMPD2/GART/PPAT/PAICS",4
"BP","GO:0060900","embryonic camera-type eye formation","4/557","11/18860",0.363636363636364,12.3127142157663,6.54703691052949,0.00021050078028048,0.0055657408690827,0.00462283981756318,"STRA6/WNT5A/TWIST1/PROX1",4
"BP","GO:0090673","endothelial cell-matrix adhesion","4/557","11/18860",0.363636363636364,12.3127142157663,6.54703691052949,0.00021050078028048,0.0055657408690827,0.00462283981756318,"MMP12/FUT1/LEF1/ADAMTS9",4
"BP","GO:0001763","morphogenesis of a branching structure","17/557","214/18860",0.0794392523364486,2.6898102317153,4.33688364090688,0.000218415593386667,0.00574084062617499,0.00476827564509665,"PLXNA1/SOX9/SULF1/COL4A1/WNT5A/TIMELESS/EDNRA/AGT/TACSTD2/CELSR1/SHH/MYC/MET/LEF1/CRIPTO/CTSH/PROX1",17
"BP","GO:0030177","positive regulation of Wnt signaling pathway","14/557","156/18860",0.0897435897435897,3.03871472632693,4.46043587583435,0.000222676050922166,0.00581839422468389,0.00483269076459561,"CDH3/COL1A1/CCN4/SULF1/WNT5A/SFRP4/PTK7/ASPM/RUVBL1/SHH/LGR5/TMEM198/LEF1/SPIN4",14
"BP","GO:0009124","nucleoside monophosphate biosynthetic process","7/557","43/18860",0.162790697674419,5.51208717798839,5.16728368875202,0.000241519617480925,0.00627386047280858,0.0052109957480495,"CAD/AMPD2/GART/IMPDH1/PPAT/PAICS/GMPS",7
"BP","GO:0072331","signal transduction by p53 class mediator","16/557","196/18860",0.0816326530612245,2.76407870149855,4.33081285630731,0.000243921082641711,0.00629940377380512,0.00523221171762055,"GTSE1/URB2/TWIST1/PMAIP1/AURKA/MSX1/SNAI1/RRS1/MYC/EEF1E1/PAK1IP1/TFAP4/NPM1/RPF2/TP53RK/CD44",16
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","12/557","122/18860",0.0983606557377049,3.33048827147776,4.50496071007526,0.000265560778179087,0.00681861836226304,0.00566346533323822,"CDC25B/TICRR/KIF14/CENPF/CDC6/DTL/AURKA/CCNB1/CDK2/GTPBP4/NPM1/FBXO5",12
"BP","GO:0006606","protein import into nucleus","15/557","178/18860",0.0842696629213483,2.85336776067617,4.33396809083263,0.000268352279097005,0.00685069438936148,0.00569010730934667,"ECT2/KPNA2/MMP12/CSE1L/HYAL2/RAN/SHH/IPO7/NUP107/NUP58/NUP93/IPO5/FERMT1/NPM1/STK3",15
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","11/557","105/18860",0.104761904761905,3.54723433358981,4.56594633864406,0.000274148754971021,0.00695867868332158,0.0057797978115695,"CDC25B/UBE2C/SKA3/CDC6/DTL/CCNB1/DLGAP5/MTBP/TFDP1/FBXO5/CCNE1",11
"BP","GO:0061138","morphogenesis of a branching epithelium","16/557","199/18860",0.0804020100502513,2.72240917333526,4.26109483107762,0.00028964347627173,0.00731020637272173,0.00607177263356706,"PLXNA1/SOX9/SULF1/COL4A1/WNT5A/TIMELESS/EDNRA/AGT/TACSTD2/CELSR1/SHH/MYC/MET/LEF1/CTSH/PROX1",16
"BP","GO:2000243","positive regulation of reproductive process","10/557","89/18860",0.112359550561798,3.80449034756823,4.62627064384993,0.000291926101794877,0.00732619064504431,0.0060850489847817,"INHBA/CDC25B/SOX9/WNT5A/RAD51AP1/AURKA/MSX1/SHH/AGO2/INHBB",10
"BP","GO:0016055","Wnt signaling pathway","29/557","487/18860",0.0595482546201232,2.01630176325947,3.96390201197511,0.000297111482614405,0.0074144337402988,0.00615834267630685,"CDH3/CTHRC1/COL1A1/MDFI/CCN4/SOX9/NKD2/SULF1/WNT5A/SFRP4/PTK7/ASPM/RUVBL1/EDNRA/SNAI1/CELSR1/SHH/LGR5/MYC/TMEM237/CELSR3/TMEM198/LEF1/FERMT1/CCNE1/STK3/ZNRF3/SPIN4/RNF43",29
"BP","GO:0001736","establishment of planar polarity","6/557","32/18860",0.1875,6.34874326750449,5.28263294098722,0.000304165852704525,0.00748570394158959,0.00621753887894772,"CTHRC1/WNT5A/PTK7/SAPCD2/CELSR1/RPGRIP1L",6
"BP","GO:0007164","establishment of tissue polarity","6/557","32/18860",0.1875,6.34874326750449,5.28263294098722,0.000304165852704525,0.00748570394158959,0.00621753887894772,"CTHRC1/WNT5A/PTK7/SAPCD2/CELSR1/RPGRIP1L",6
"BP","GO:0000727","double-strand break repair via break-induced replication","4/557","12/18860",0.333333333333333,11.2866546977858,6.21810335069944,0.000308393476206865,0.00748570394158959,0.00621753887894772,"MCM2/MCM6/MCM3/MCM4",4
"BP","GO:0007056","spindle assembly involved in female meiosis","4/557","12/18860",0.333333333333333,11.2866546977858,6.21810335069944,0.000308393476206865,0.00748570394158959,0.00621753887894772,"SKA3/AURKA/DCAF13/FBXO5",4
"BP","GO:0060601","lateral sprouting from an epithelium","4/557","12/18860",0.333333333333333,11.2866546977858,6.21810335069944,0.000308393476206865,0.00748570394158959,0.00621753887894772,"SULF1/WNT5A/CELSR1/SHH",4
"BP","GO:0030574","collagen catabolic process","7/557","45/18860",0.155555555555556,5.26710552563335,4.99934740151936,0.000323228186406381,0.007741292821291,0.00642982803825327,"MMP7/MMP3/MMP11/MMP1/FAP/ADAMTS2/MMP12",7
"BP","GO:0032210","regulation of telomere maintenance via telomerase","7/557","45/18860",0.155555555555556,5.26710552563335,4.99934740151936,0.000323228186406381,0.007741292821291,0.00642982803825327,"NAT10/CCT6A/DKC1/CCT3/CCT5/CCT2/CCT8",7
"BP","GO:0072132","mesenchyme morphogenesis","8/557","59/18860",0.135593220338983,4.59118157198065,4.81946336041616,0.000324151387834337,0.007741292821291,0.00642982803825327,"SOX9/WNT5A/TWIST1/MSX1/SNAI1/MYC/LEF1/HEYL",8
"BP","GO:0044839","cell cycle G2/M phase transition","14/557","162/18860",0.0864197530864197,2.92616973646297,4.29516915916437,0.000328997752495344,0.00781501613146693,0.00649106176468438,"CDC25B/TICRR/KIF14/CENPF/CDC6/DTL/AURKA/CCNB1/MELK/CDK2/GTPBP4/SKP2/NPM1/FBXO5",14
"BP","GO:0030858","positive regulation of epithelial cell differentiation","9/557","75/18860",0.12,4.06319569120287,4.63687685780895,0.00035542771094617,0.00839792495756855,0.00697521907539936,"ETV4/SOX9/SFRP4/LIF/CYP27B1/SERPINE1/IPO7/PKP1/LEF1",9
"BP","GO:0030324","lung development","16/557","203/18860",0.0788177339901478,2.66876564282619,4.1701171045632,0.000362010993417581,0.00843284392225234,0.00700422236249543,"CHI3L1/PDPN/ADAMTS2/SLC7A11/SOX9/STRA6/WNT5A/MMP12/EVA1A/PTK7/TIMELESS/LIF/CELSR1/SHH/CTSH/PROX1",16
"BP","GO:0006636","unsaturated fatty acid biosynthetic process","8/557","60/18860",0.133333333333333,4.5146618791143,4.75670304159877,0.000364499332073942,0.00843284392225234,0.00700422236249543,"CTHRC1/IL1B/SCD/ACSL4/FADS2/FADS1/PTGS2/ELOVL5",8
"BP","GO:0007004","telomere maintenance via telomerase","8/557","60/18860",0.133333333333333,4.5146618791143,4.75670304159877,0.000364499332073942,0.00843284392225234,0.00700422236249543,"NAT10/CCT6A/DKC1/HSP90AB1/CCT3/CCT5/CCT2/CCT8",8
"BP","GO:0060135","maternal process involved in female pregnancy","8/557","60/18860",0.133333333333333,4.5146618791143,4.75670304159877,0.000364499332073942,0.00843284392225234,0.00700422236249543,"STC2/LIF/CYP27B1/STC1/SPP1/DCAF13/PTGS2/ANGPT2",8
"BP","GO:0044786","cell cycle DNA replication","7/557","46/18860",0.152173913043478,5.15260323159785,4.91908776941487,0.000371662335029579,0.00854613753698448,0.00709832272497704,"GINS1/MCM2/MCM6/MCM3/DBF4/MCM4/FBXO5",7
"BP","GO:0000086","G2/M transition of mitotic cell cycle","13/557","145/18860",0.0896551724137931,3.03572091871479,4.29272544600885,0.000373244187792658,0.00854613753698448,0.00709832272497704,"CDC25B/TICRR/KIF14/CENPF/CDC6/DTL/AURKA/CCNB1/MELK/CDK2/GTPBP4/SKP2/FBXO5",13
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","11/557","109/18860",0.100917431192661,3.41706059657734,4.4148337965172,0.000379842171316925,0.00865260987174247,0.00718675741142144,"CDC25B/TICRR/KIF14/CENPF/CDC6/DTL/AURKA/CCNB1/CDK2/GTPBP4/FBXO5",11
"BP","GO:0051170","import into nucleus","15/557","184/18860",0.0815217391304348,2.76032315978456,4.18586453801708,0.000383175633845834,0.00868401104868976,0.00721283886482088,"ECT2/KPNA2/MMP12/CSE1L/HYAL2/RAN/SHH/IPO7/NUP107/NUP58/NUP93/IPO5/FERMT1/NPM1/STK3",15
"BP","GO:0050673","epithelial cell proliferation","29/557","496/18860",0.0584677419354839,1.97971564255516,3.85729652861521,0.000400892000012892,0.00902386932714684,0.00749512120942432,"CDH3/CLDN1/FAP/COL8A1/APLN/EREG/SOX9/IQGAP3/SULF1/UHRF1/LOXL2/WNT5A/MMP12/SPARC/PDX1/SERPINB5/CEBPB/CCL24/TACSTD2/FUT1/SHH/LGR5/MYC/WDR77/FERMT1/PRKDC/STK3/PROX1/DUSP10",29
"BP","GO:0030111","regulation of Wnt signaling pathway","23/557","356/18860",0.0646067415730337,2.18758194985173,3.94622247041345,0.000402234607558549,0.00902386932714684,0.00749512120942432,"CDH3/CTHRC1/COL1A1/MDFI/CCN4/SOX9/NKD2/SULF1/WNT5A/SFRP4/PTK7/ASPM/RUVBL1/SHH/LGR5/TMEM237/TMEM198/LEF1/FERMT1/STK3/ZNRF3/SPIN4/RNF43",23
