"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0070482","response to oxygen levels","15/232","357/18860",0.0420168067226891,3.41567661547378,5.14247319861821,3.82651696476375e-05,0.00282080848424215,0.00228540258078567,"INHBA/COL1A1/STC2/PLAU/AJUBA/SLC7A5/LOXL2/TWIST1/PMAIP1/HILPDA/EDNRA/STC1/MYC/ASCL2/CA9",15
"BP","GO:0048754","branching morphogenesis of an epithelial tube","10/232","166/18860",0.0602409638554217,4.89717490652264,5.62824546941174,4.07321497884834e-05,0.00292418889200043,0.00236916078415655,"SOX9/COL4A1/WNT5A/EDNRA/AGT/TACSTD2/CELSR1/MYC/MET/LEF1",10
"BP","GO:0061614","miRNA transcription","7/232","76/18860",0.0921052631578947,7.48752268602541,6.3242911313369,4.13922343898616e-05,0.00292418889200043,0.00236916078415655,"APLN/SOX9/TWIST1/NOTCH3/AGT/MYC/FOSL1",7
"BP","GO:0090068","positive regulation of cell cycle process","13/232","278/18860",0.0467625899280576,3.80147606053089,5.25149908075807,4.274107189254e-05,0.00295785662831843,0.00239643818774499,"CDC25B/EREG/KIF14/UBE2C/ECT2/SKA3/WNT5A/CDC6/AURKA/MSX1/MAD2L1/MTBP/LEF1",13
"BP","GO:0140013","meiotic nuclear division","11/232","203/18860",0.0541871921182266,4.40504501443859,5.44339912170713,4.46397469717633e-05,0.00302746763962499,0.00245283662308005,"TRIP13/CDC25B/EREG/SKA3/WNT5A/CKS2/NUF2/AURKA/MSX1/TOP2A/DCAF13",11
"BP","GO:0060324","face development","6/232","54/18860",0.111111111111111,9.03256704980843,6.59664679914346,5.12161660254835e-05,0.00340537292141989,0.00275901327815298,"COL1A1/STRA6/WNT5A/MSX1/EDNRA/LEF1",6
"BP","GO:0010586","miRNA metabolic process","8/232","108/18860",0.0740740740740741,6.02171136653895,5.84063458462773,5.68641003482878e-05,0.00370819546694316,0.0030043583382395,"APLN/SOX9/TWIST1/NOTCH3/AGT/XPO5/MYC/FOSL1",8
"BP","GO:0061333","renal tubule morphogenesis","7/232","81/18860",0.0864197530864197,7.02532992762878,6.06467201988011,6.25005768503409e-05,0.00399885766225483,0.0032398511535132,"KIF26B/SOX9/COL4A1/AGT/TACSTD2/LGR5/MYC",7
"BP","GO:0045839","negative regulation of mitotic nuclear division","6/232","57/18860",0.105263157894737,8.55716878402904,6.37680570805549,6.97848243431132e-05,0.00438222850643513,0.00355045597535137,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1/MTBP",6
"BP","GO:0001893","maternal placenta development","5/232","36/18860",0.138888888888889,11.2907088122605,6.89700897085583,7.45094140428792e-05,0.00459384405489824,0.00372190565840985,"STC2/CYP27B1/STC1/SPP1/DCAF13",5
"BP","GO:2000027","regulation of animal organ morphogenesis","7/232","84/18860",0.0833333333333333,6.77442528735632,5.9192554050368,7.89133495704151e-05,0.00477848514987996,0.00387150079659367,"SOX9/SULF1/WNT5A/SAPCD2/MSX1/AGT/TACSTD2",7
"BP","GO:0051321","meiotic cell cycle","13/232","299/18860",0.0434782608695652,3.53448275862069,4.92997206084093,8.96195528840054e-05,0.00533157726016952,0.00431961279828724,"TRIP13/CDC25B/XRCC2/EREG/SKA3/WNT5A/CKS2/NUF2/AURKA/MSX1/EDNRA/TOP2A/DCAF13",13
"BP","GO:0001556","oocyte maturation","5/232","38/18860",0.131578947368421,10.6964609800363,6.67716911608717,9.7239955878697e-05,0.00568518431697692,0.00460610317320144,"TRIP13/CDC25B/EREG/AURKA/EDNRA",5
"BP","GO:0010965","regulation of mitotic sister chromatid separation","6/232","61/18860",0.0983606557377049,7.99604296212549,6.10759483867571,0.000102498658118752,0.00589106694374049,0.00477290807653779,"TRIP13/UBE2C/SKA3/NUF2/BUB1B/MAD2L1",6
"BP","GO:0048477","oogenesis","8/232","118/18860",0.0677966101694915,5.51139684395091,5.4861070327472,0.000106380682159329,0.00601228155337139,0.00487111544624294,"TRIP13/CDC25B/EREG/AURKA/EDNRA/LGR5/DCAF13/TNFAIP6",8
"BP","GO:2000628","regulation of miRNA metabolic process","7/232","89/18860",0.0786516853932584,6.3938395970554,5.6920608439823,0.000113971834206185,0.00633571294742906,0.00513315767520522,"APLN/SOX9/TWIST1/NOTCH3/AGT/MYC/FOSL1",7
"BP","GO:0016055","Wnt signaling pathway","17/232","487/18860",0.0349075975359343,2.83774693761949,4.58543307121147,0.000117332319995113,0.00641732092102303,0.00519927597940992,"CDH3/CTHRC1/COL1A1/MDFI/CCN4/SOX9/NKD2/SULF1/WNT5A/SFRP4/EDNRA/SNAI1/CELSR1/LGR5/MYC/CELSR3/LEF1",17
"BP","GO:0051785","positive regulation of nuclear division","6/232","63/18860",0.0952380952380952,7.74220032840722,5.98202005221743,0.000122887786239425,0.00661448385933158,0.00535901624202003,"EREG/UBE2C/SKA3/WNT5A/AURKA/MSX1",6
"BP","GO:0016331","morphogenesis of embryonic epithelium","9/232","155/18860",0.0580645161290323,4.7202447163515,5.19013565807465,0.000131033802677026,0.00689614654436063,0.00558721770655489,"CTHRC1/SALL4/SOX9/SULF1/WNT5A/TWIST1/MTHFD1L/PDX1/CELSR1",9
"BP","GO:0051306","mitotic sister chromatid separation","6/232","64/18860",0.09375,7.62122844827586,5.9212861510547,0.000134221666743675,0.00689614654436063,0.00558721770655489,"TRIP13/UBE2C/SKA3/NUF2/BUB1B/MAD2L1",6
"BP","GO:0051784","negative regulation of nuclear division","6/232","64/18860",0.09375,7.62122844827586,5.9212861510547,0.000134221666743675,0.00689614654436063,0.00558721770655489,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1/MTBP",6
"BP","GO:0042474","middle ear morphogenesis","4/232","22/18860",0.181818181818182,14.7805642633229,7.21740627566702,0.000137119906938883,0.00693990454372763,0.00562267018241137,"MSX1/EDNRA/MYC/PRRX1",4
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","7/232","92/18860",0.0760869565217391,6.18534482758621,5.56394421207291,0.000140465673361941,0.00696420591852815,0.00564235901453025,"TRIP13/UBE2C/SKA3/NUF2/CDC6/BUB1B/MAD2L1",7
"BP","GO:0060541","respiratory system development","11/232","231/18860",0.0476190476190476,3.87110016420361,4.89981599047801,0.000141731120865388,0.00696420591852815,0.00564235901453025,"CHI3L1/PDPN/SLC7A11/SOX9/STRA6/WNT5A/MMP12/EVA1A/MSX1/CELSR1/LEF1",11
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","14/232","357/18860",0.0392156862745098,3.18796484110886,4.65772218137507,0.000143761254584775,0.00696420591852815,0.00564235901453025,"INHBA/TRIP13/ANLN/CDC25B/TICRR/KIF14/UBE2C/SKA3/NUF2/CDC6/AURKA/BUB1B/MAD2L1/MTBP",14
"BP","GO:0045859","regulation of protein kinase activity","11/232","234/18860",0.047008547008547,3.82147067491895,4.84667477357427,0.000158682834082987,0.00754700374938767,0.00611453841776275,"CEMIP/TRIB3/CHI3L1/EREG/KIF14/TPX2/ECT2/WNT5A/CDC6/AGT/CRIPTO",11
"BP","GO:0001666","response to hypoxia","13/232","317/18860",0.0410094637223975,3.33378657674317,4.67650041910792,0.000160243075775851,0.00754700374938767,0.00611453841776275,"INHBA/STC2/PLAU/AJUBA/LOXL2/TWIST1/PMAIP1/HILPDA/EDNRA/STC1/MYC/ASCL2/CA9",13
"BP","GO:0072006","nephron development","9/232","160/18860",0.05625,4.57273706896552,5.06477844430124,0.000166636595811839,0.00774061227942394,0.00627139891952272,"KIF26B/SOX9/SULF1/NOTCH3/EDNRA/AGT/TACSTD2/MYC/GPR4",9
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","7/232","95/18860",0.0736842105263158,5.99001814882033,5.44138996688075,0.000171746437057418,0.00783392294175922,0.00634699867388647,"TRIP13/UBE2C/SKA3/NUF2/CDC6/BUB1B/MAD2L1",7
"BP","GO:0048599","oocyte development","6/232","67/18860",0.0895522388059701,7.27997941327843,5.74669003250169,0.000173265768396326,0.00783392294175922,0.00634699867388647,"TRIP13/CDC25B/EREG/AURKA/EDNRA/DCAF13",6
"BP","GO:0048762","mesenchymal cell differentiation","12/232","278/18860",0.0431654676258993,3.50905482510543,4.70334167521526,0.000178524685853284,0.00796548960169062,0.00645359321436388,"COL1A1/PDPN/SOX9/LOXL2/WNT5A/SLC39A10/TWIST1/MSX1/EDNRA/SNAI1/AGT/LEF1",12
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","7/232","96/18860",0.0729166666666667,5.92762212643678,5.40170060287995,0.000183343222938419,0.00799676427202241,0.00647893176984851,"TRIP13/UBE2C/SKA3/NUF2/CDC6/BUB1B/MAD2L1",7
"BP","GO:0043583","ear development","11/232","238/18860",0.046218487394958,3.75724427702115,4.77717080388929,0.000183942085879607,0.00799676427202241,0.00647893176984851,"CTHRC1/SOX9/STRA6/WNT5A/TWIST1/DIAPH3/MSX1/EDNRA/LGR5/MYC/PRRX1",11
"BP","GO:0045860","positive regulation of protein kinase activity","8/232","128/18860",0.0625,5.08081896551724,5.16987981668976,0.000187200383798728,0.00803539875267703,0.00651023320072857,"CEMIP/CHI3L1/EREG/KIF14/TPX2/ECT2/WNT5A/CRIPTO",8
"BP","GO:0001822","kidney development","13/232","323/18860",0.0402476780185759,3.27185865271699,4.59603208483164,0.000192574827588147,0.00816276550439256,0.00661342500006661,"KIF26B/SOX9/STRA6/SULF1/WNT5A/PCSK9/NOTCH3/EDNRA/AGT/TACSTD2/ADAMTS6/MYC/GPR4",13
"BP","GO:0031589","cell-substrate adhesion","14/232","369/18860",0.037940379403794,3.08429118773946,4.51244149504614,0.000202323325732405,0.00824321036293768,0.00667860095524294,"COL1A1/ADAMTS12/PLAU/PDPN/AJUBA/COL8A1/TNFRSF12A/KIF14/MMP12/VWA2/SERPINE1/TACSTD2/FUT1/LEF1",14
"BP","GO:1905330","regulation of morphogenesis of an epithelium","6/232","69/18860",0.0869565217391304,7.06896551724138,5.63617510172849,0.000203924993098234,0.00824321036293768,0.00667860095524294,"ADAMTS12/SOX9/SULF1/WNT5A/AGT/TACSTD2",6
"BP","GO:0044837","actomyosin contractile ring organization","3/232","10/18860",0.3,24.3879310344828,8.25574623848912,0.00020686416498144,0.00824321036293768,0.00667860095524294,"ANLN/IQGAP3/ECT2",3
"BP","GO:0060536","cartilage morphogenesis","3/232","10/18860",0.3,24.3879310344828,8.25574623848912,0.00020686416498144,0.00824321036293768,0.00667860095524294,"MSX1/SNAI1/STC1",3
"BP","GO:0000281","mitotic cytokinesis","7/232","98/18860",0.0714285714285714,5.80665024630542,5.32397738644647,0.000208435974427119,0.00824321036293768,0.00667860095524294,"ANLN/KIF20A/IQGAP3/CEP55/ECT2/CKAP2/KIF4A",7
"BP","GO:0050678","regulation of epithelial cell proliferation","15/232","416/18860",0.0360576923076923,2.93124171087533,4.44504282374073,0.000209058121855689,0.00824321036293768,0.00667860095524294,"CDH3/CLDN1/APLN/EREG/SOX9/IQGAP3/SULF1/UHRF1/WNT5A/MMP12/PDX1/SERPINB5/TACSTD2/FUT1/MYC",15
"BP","GO:0001942","hair follicle development","7/232","99/18860",0.0707070707070707,5.74799721351445,5.28591614236232,0.000221982151558799,0.00855388040836237,0.00693030401397687,"INHBA/CDH3/FOXQ1/SOX9/WNT5A/SNAI1/LGR5",7
"BP","GO:0044784","metaphase/anaphase transition of cell cycle","7/232","99/18860",0.0707070707070707,5.74799721351445,5.28591614236232,0.000221982151558799,0.00855388040836237,0.00693030401397687,"TRIP13/UBE2C/SKA3/NUF2/CDC6/BUB1B/MAD2L1",7
"BP","GO:0036293","response to decreased oxygen levels","13/232","330/18860",0.0393939393939394,3.20245559038662,4.50450038679799,0.000237235288516611,0.00903893104898683,0.0073232892138185,"INHBA/STC2/PLAU/AJUBA/LOXL2/TWIST1/PMAIP1/HILPDA/EDNRA/STC1/MYC/ASCL2/CA9",13
"BP","GO:0048568","embryonic organ development","16/232","472/18860",0.0338983050847458,2.75569842197545,4.31095886288727,0.00025887427671067,0.00970557269270018,0.0078633983851829,"CTHRC1/MFAP2/MDFI/SOX9/STRA6/WNT5A/TWIST1/MTHFD1L/PPIL1/MSX1/EDNRA/SNAI1/MYC/ASCL2/PRRX1/LEF1",16
"BP","GO:0022404","molting cycle process","7/232","102/18860",0.0686274509803922,5.5789384719405,5.17477934566015,0.000266933750471813,0.00970557269270018,0.0078633983851829,"INHBA/CDH3/FOXQ1/SOX9/WNT5A/SNAI1/LGR5",7
"BP","GO:0022405","hair cycle process","7/232","102/18860",0.0686274509803922,5.5789384719405,5.17477934566015,0.000266933750471813,0.00970557269270018,0.0078633983851829,"INHBA/CDH3/FOXQ1/SOX9/WNT5A/SNAI1/LGR5",7
"BP","GO:0001704","formation of primary germ layer","8/232","135/18860",0.0592592592592593,4.81736909323116,4.96752809583229,0.000269494600514987,0.00970557269270018,0.0078633983851829,"INHBA/COL12A1/COL7A1/COL8A1/DUSP4/WNT5A/SNAI1/LEF1",8
"BP","GO:0010463","mesenchymal cell proliferation","5/232","47/18860",0.106382978723404,8.64820249449743,5.85867608192093,0.000271620431054595,0.00970557269270018,0.0078633983851829,"SOX9/WNT5A/MSX1/MYC/PRRX1",5
"BP","GO:0060900","embryonic camera-type eye formation","3/232","11/18860",0.272727272727273,22.1708463949843,7.83809665364195,0.000281857977050997,0.00970557269270018,0.0078633983851829,"STRA6/WNT5A/TWIST1",3
"BP","GO:0090673","endothelial cell-matrix adhesion","3/232","11/18860",0.272727272727273,22.1708463949843,7.83809665364195,0.000281857977050997,0.00970557269270018,0.0078633983851829,"MMP12/FUT1/LEF1",3
"BP","GO:1901329","regulation of odontoblast differentiation","3/232","11/18860",0.272727272727273,22.1708463949843,7.83809665364195,0.000281857977050997,0.00970557269270018,0.0078633983851829,"MSX1/SERPINE1/LEF1",3
"BP","GO:0042471","ear morphogenesis","8/232","136/18860",0.0588235294117647,4.78194726166329,4.93975960604796,0.000283353493535039,0.00970557269270018,0.0078633983851829,"CTHRC1/SOX9/WNT5A/TWIST1/MSX1/EDNRA/MYC/PRRX1",8
"BP","GO:0048706","embryonic skeletal system development","8/232","136/18860",0.0588235294117647,4.78194726166329,4.93975960604796,0.000283353493535039,0.00970557269270018,0.0078633983851829,"COL1A1/MDFI/SULF1/WNT5A/TWIST1/MTHFD1L/EDNRA/PRRX1",8
"BP","GO:0001701","in utero embryonic development","15/232","429/18860",0.034965034965035,2.84241620448517,4.30786563872529,0.00029042592800735,0.00971341635741543,0.00786975327658485,"MDFI/SALL4/XRCC2/FKBP10/GINS1/TWIST1/DIAPH3/BYSL/MSX1/EDNRA/SNAI1/PSPH/FOSL1/ASCL2/LEF1",15
"BP","GO:0033674","positive regulation of kinase activity","8/232","137/18860",0.0583941605839416,4.7470425371256,4.91226057558694,0.000297789625266005,0.00971341635741543,0.00786975327658485,"CEMIP/CHI3L1/EREG/KIF14/TPX2/ECT2/WNT5A/CRIPTO",8
"BP","GO:0007094","mitotic spindle assembly checkpoint signaling","5/232","48/18860",0.104166666666667,8.4680316091954,5.78135302262041,0.000300195188616642,0.00971341635741543,0.00786975327658485,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0071173","spindle assembly checkpoint signaling","5/232","48/18860",0.104166666666667,8.4680316091954,5.78135302262041,0.000300195188616642,0.00971341635741543,0.00786975327658485,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0071174","mitotic spindle checkpoint signaling","5/232","48/18860",0.104166666666667,8.4680316091954,5.78135302262041,0.000300195188616642,0.00971341635741543,0.00786975327658485,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0061326","renal tubule development","7/232","104/18860",0.0673076923076923,5.47165119363395,5.10310712527735,0.000300769306260283,0.00971341635741543,0.00786975327658485,"KIF26B/SOX9/COL4A1/AGT/TACSTD2/LGR5/MYC",7
"BP","GO:0002053","positive regulation of mesenchymal cell proliferation","4/232","27/18860",0.148148148148148,12.0434227330779,6.40834720539718,0.000313482632912726,0.0100284868698779,0.00812502156804583,"SOX9/WNT5A/MYC/PRRX1",4
"BP","GO:0031577","spindle checkpoint signaling","5/232","49/18860",0.102040816326531,8.29521463757917,5.70624455503222,0.000330991500600713,0.0104896465283833,0.00849865043352544,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0043549","regulation of kinase activity","11/232","256/18860",0.04296875,3.4930630387931,4.48198383017397,0.000344068850202461,0.010644249520134,0.00862390887567706,"CEMIP/TRIB3/CHI3L1/EREG/KIF14/TPX2/ECT2/WNT5A/CDC6/AGT/CRIPTO",11
"BP","GO:1905818","regulation of chromosome separation","6/232","76/18860",0.0789473684210526,6.41787658802178,5.28155823333174,0.000346266920093535,0.010644249520134,0.00862390887567706,"TRIP13/UBE2C/SKA3/NUF2/BUB1B/MAD2L1",6
"BP","GO:0030856","regulation of epithelial cell differentiation","9/232","177/18860",0.0508474576271186,4.13354763296318,4.67433501042274,0.000353283510949164,0.010644249520134,0.00862390887567706,"ETV4/SOX9/SFRP4/CYP27B1/MSX1/SERPINE1/GRHL1/PKP1/LEF1",9
"BP","GO:0033045","regulation of sister chromatid segregation","7/232","107/18860",0.0654205607476635,5.31824041250403,4.99900461357616,0.000357898779043924,0.010644249520134,0.00862390887567706,"TRIP13/UBE2C/SKA3/NUF2/CDC6/BUB1B/MAD2L1",7
"BP","GO:0090596","sensory organ morphogenesis","12/232","300/18860",0.04,3.25172413793103,4.38739799927002,0.000357935388913945,0.010644249520134,0.00862390887567706,"CTHRC1/MFAP2/FJX1/COL8A1/SOX9/STRA6/WNT5A/TWIST1/MSX1/EDNRA/MYC/PRRX1",12
"BP","GO:0033046","negative regulation of sister chromatid segregation","5/232","50/18860",0.1,8.12931034482759,5.63324101649423,0.000364120596973031,0.010644249520134,0.00862390887567706,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","5/232","50/18860",0.1,8.12931034482759,5.63324101649423,0.000364120596973031,0.010644249520134,0.00862390887567706,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","5/232","50/18860",0.1,8.12931034482759,5.63324101649423,0.000364120596973031,0.010644249520134,0.00862390887567706,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:2000816","negative regulation of mitotic sister chromatid separation","5/232","50/18860",0.1,8.12931034482759,5.63324101649423,0.000364120596973031,0.010644249520134,0.00862390887567706,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0007056","spindle assembly involved in female meiosis","3/232","12/18860",0.25,20.323275862069,7.47237998528864,0.000372403497226465,0.0107018666024995,0.00867058989974195,"SKA3/AURKA/DCAF13",3
"BP","GO:0060601","lateral sprouting from an epithelium","3/232","12/18860",0.25,20.323275862069,7.47237998528864,0.000372403497226465,0.0107018666024995,0.00867058989974195,"SULF1/WNT5A/CELSR1",3
"BP","GO:0060485","mesenchyme development","13/232","347/18860",0.037463976945245,3.04556295339362,4.29199685050176,0.000384094678745087,0.010945084501047,0.00886764362250931,"COL1A1/PDPN/SOX9/LOXL2/WNT5A/SLC39A10/TWIST1/MSX1/EDNRA/SNAI1/AGT/MYC/LEF1",13
"BP","GO:0030216","keratinocyte differentiation","9/232","180/18860",0.05,4.06465517241379,4.61051713602364,0.000399557333601469,0.0112908243186882,0.00914776000613889,"CDH3/ETV4/EREG/WNT5A/KRT80/CYP27B1/KRT7/GRHL1/PKP1",9
"BP","GO:0045787","positive regulation of cell cycle","13/232","349/18860",0.0372492836676218,3.02810987056615,4.2678530735956,0.000405611167422722,0.0113671691630616,0.00920961415374776,"CDC25B/EREG/KIF14/UBE2C/ECT2/SKA3/WNT5A/CDC6/AURKA/MSX1/MAD2L1/MTBP/LEF1",13
"BP","GO:0032506","cytokinetic process","5/232","52/18860",0.0961538461538462,7.81664456233422,5.49314700005516,0.000437833032473886,0.0119733210735399,0.00970071489606827,"ANLN/KIF20A/IQGAP3/CEP55/ECT2",5
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","5/232","52/18860",0.0961538461538462,7.81664456233422,5.49314700005516,0.000437833032473886,0.0119733210735399,0.00970071489606827,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:1905819","negative regulation of chromosome separation","5/232","52/18860",0.0961538461538462,7.81664456233422,5.49314700005516,0.000437833032473886,0.0119733210735399,0.00970071489606827,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0048562","embryonic organ morphogenesis","12/232","308/18860",0.038961038961039,3.16726377071205,4.27968662650274,0.000453140372570369,0.012292792027089,0.00995954839923086,"CTHRC1/MFAP2/MDFI/SOX9/STRA6/WNT5A/TWIST1/MTHFD1L/MSX1/EDNRA/MYC/PRRX1",12
"BP","GO:0001649","osteoblast differentiation","11/232","265/18860",0.0415094339622641,3.37443070917371,4.34414741428713,0.000460477200022769,0.0123926840101366,0.0100404803012484,"CTHRC1/COL1A1/CCN4/SOX9/TWIST1/DDX21/SNAI1/SPP1/TNFAIP6/IFITM1/LEF1",11
"BP","GO:0045606","positive regulation of epidermal cell differentiation","4/232","30/18860",0.133333333333333,10.8390804597701,6.01880381368295,0.000475571465148255,0.0125137808554215,0.0101385922589672,"ETV4/SFRP4/CYP27B1/PKP1",4
"BP","GO:0060512","prostate gland morphogenesis","4/232","30/18860",0.133333333333333,10.8390804597701,6.01880381368295,0.000475571465148255,0.0125137808554215,0.0101385922589672,"SOX9/SULF1/WNT5A/SERPINB5",4
"BP","GO:0051985","negative regulation of chromosome segregation","5/232","53/18860",0.0943396226415094,7.66916070266753,5.4258722351161,0.000478649595798977,0.0125137808554215,0.0101385922589672,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0007144","female meiosis I","3/232","13/18860",0.230769230769231,18.7599469496021,7.14845904107943,0.000479737986200174,0.0125137808554215,0.0101385922589672,"TRIP13/CDC25B/AURKA",3
"BP","GO:0042060","wound healing","15/232","453/18860",0.033112582781457,2.69182461749258,4.06755227381091,0.000513667420023211,0.0132965360404482,0.0107727759442393,"CLDN1/FAP/PLAU/PDPN/AJUBA/CCN4/TNFRSF12A/SLC7A11/EREG/FKBP10/WNT5A/MMP12/SERPINE1/SLC11A1/GPR4",15
"BP","GO:0001503","ossification","15/232","455/18860",0.032967032967033,2.67999242137173,4.04823129693556,0.000537578491621217,0.0138100656446026,0.0111888346342215,"CTHRC1/COL1A1/ADAMTS12/CCN4/SOX9/WNT5A/TWIST1/CYP27B1/DDX21/SNAI1/STC1/SPP1/TNFAIP6/IFITM1/LEF1",15
"BP","GO:0051304","chromosome separation","6/232","83/18860",0.072289156626506,5.87660988782717,4.96894472940049,0.000556691813957491,0.0141935484295478,0.0114995301498144,"TRIP13/UBE2C/SKA3/NUF2/BUB1B/MAD2L1",6
"BP","GO:0060688","regulation of morphogenesis of a branching structure","5/232","55/18860",0.0909090909090909,7.39028213166144,5.29645048654879,0.000568801575233586,0.0143940756837096,0.0116619961615056,"SOX9/SULF1/WNT5A/AGT/TACSTD2",5
"BP","GO:0051302","regulation of cell division","9/232","190/18860",0.0473684210526316,3.85072595281307,4.40737819905778,0.000591284080036062,0.014852180114091,0.0120331496989795,"CDC25B/KIF20A/EREG/KIF14/ECT2/CDC6/AURKA/MACC1/MYC",9
"BP","GO:0061029","eyelid development in camera-type eye","3/232","14/18860",0.214285714285714,17.4199507389163,6.8587738343706,0.00060504655088258,0.0150416556646413,0.0121866616848667,"INHBA/STRA6/TWIST1",3
"BP","GO:0001736","establishment of planar polarity","4/232","32/18860",0.125,10.1616379310345,5.78850252173996,0.000612134615665144,0.0150416556646413,0.0121866616848667,"CTHRC1/WNT5A/SAPCD2/CELSR1",4
"BP","GO:0007164","establishment of tissue polarity","4/232","32/18860",0.125,10.1616379310345,5.78850252173996,0.000612134615665144,0.0150416556646413,0.0121866616848667,"CTHRC1/WNT5A/SAPCD2/CELSR1",4
"BP","GO:1902895","positive regulation of miRNA transcription","5/232","56/18860",0.0892857142857143,7.25831280788177,5.23415243986964,0.000618381995356256,0.0150858514118925,0.0122224688215057,"APLN/NOTCH3/AGT/MYC/FOSL1",5
"BP","GO:2001235","positive regulation of apoptotic signaling pathway","8/232","154/18860",0.051948051948052,4.2230183609494,4.48180423964364,0.000650431583536603,0.015754382141233,0.0127641085190266,"INHBA/TNFRSF12A/WNT5A/PMAIP1/MSX1/AGT/RNF183/MYC",8
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","5/232","57/18860",0.087719298245614,7.13097398669086,5.17336995263275,0.000671131723338289,0.016026814604508,0.0129848317117341,"TRIP13/SKA3/NUF2/BUB1B/MAD2L1",5
"BP","GO:0048146","positive regulation of fibroblast proliferation","5/232","57/18860",0.087719298245614,7.13097398669086,5.17336995263275,0.000671131723338289,0.016026814604508,0.0129848317117341,"EREG/WNT5A/CDC6/AGT/MYC",5
"BP","GO:0002062","chondrocyte differentiation","7/232","119/18860",0.0588235294117647,4.78194726166329,4.61862579597678,0.000679117421017779,0.0161041061165824,0.0130474528439927,"ADAMTS12/TGFBI/CCN4/SOX9/SULF1/LOXL2/SERPINH1",7
"BP","GO:0060325","face morphogenesis","4/232","33/18860",0.121212121212121,9.85370950888192,5.6808312062474,0.000689899752602167,0.0162461809796802,0.0131625610693834,"COL1A1/STRA6/MSX1/LEF1",4
"BP","GO:0030177","positive regulation of Wnt signaling pathway","8/232","156/18860",0.0512820512820513,4.16887709991158,4.43527606083883,0.000707947092849461,0.0165561971851898,0.0134137343908319,"CDH3/COL1A1/CCN4/SULF1/WNT5A/SFRP4/LGR5/LEF1",8
"BP","GO:0090306","meiotic spindle assembly","3/232","15/18860",0.2,16.2586206896552,6.59755537176242,0.000749463463762824,0.0172886435756445,0.0140071581841817,"SKA3/AURKA/DCAF13",3
"BP","GO:0097152","mesenchymal cell apoptotic process","3/232","15/18860",0.2,16.2586206896552,6.59755537176242,0.000749463463762824,0.0172886435756445,0.0140071581841817,"SOX9/MSX1/EDNRA",3
"BP","GO:0071456","cellular response to hypoxia","8/232","159/18860",0.050314465408805,4.09021904142269,4.3669238557287,0.00080183980406735,0.0183506656968721,0.0148676023122619,"INHBA/STC2/AJUBA/TWIST1/PMAIP1/HILPDA/STC1/MYC",8
"BP","GO:2000243","positive regulation of reproductive process","6/232","89/18860",0.0674157303370786,5.4804339403332,4.72815369032154,0.000806325328467691,0.0183506656968721,0.0148676023122619,"INHBA/CDC25B/SOX9/WNT5A/AURKA/MSX1",6
"BP","GO:1901796","regulation of signal transduction by p53 class mediator","7/232","123/18860",0.0569105691056911,4.6264367816092,4.50300932541828,0.000826218564032715,0.0186780476708996,0.0151328452780729,"TWIST1/PMAIP1/AURKA/MSX1/SNAI1/RRS1/MYC",7
"BP","GO:0060135","maternal process involved in female pregnancy","5/232","60/18860",0.0833333333333333,6.77442528735632,4.99948966815021,0.000849674022636637,0.0188236731148504,0.015250830163361,"STC2/CYP27B1/STC1/SPP1/DCAF13",5
"BP","GO:0001843","neural tube closure","6/232","90/18860",0.0666666666666667,5.41954022988506,4.69014660346495,0.000855183732963529,0.0188236731148504,0.015250830163361,"CTHRC1/SALL4/WNT5A/TWIST1/MTHFD1L/CELSR1",6
"BP","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/232","35/18860",0.114285714285714,9.29064039408867,5.47866588455872,0.00086596667824142,0.0188236731148504,0.015250830163361,"BYSL/RPP40/RRS1/DCAF13",4
