"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"105370567",19.9073503449211,-0.626780564201969,0.168121879747433,0.000123428202705122,0.000433266807440926,"LOC105370567"
"389384",616.87800445132,0.910970882640131,0.261246353552323,0.00012442707861613,0.000436694423508584,"BNIP5"
"4249",2967.75558113847,0.663742922818987,0.181955209423332,0.000124503583935548,0.000436884197683747,"MGAT5"
"200844",80.6416281067305,1.1213532729006,0.328704739287982,0.000124695999371215,0.000437480559854874,"CFAP20DC"
"5932",517.653178802651,0.595979343496979,0.159944340208763,0.000125473631571038,0.000440129498351219,"RBBP8"
"6095",269.887768920019,-1.00502306083385,0.290144514088272,0.000125761568374433,0.000440980652519281,"RORA"
"102725022",38.7576176256281,-0.88444899592,0.251313631277697,0.000125888402928073,0.000441345931057466,"LINC02352"
"4124",1914.80948814234,-0.78069819232269,0.215161784873296,0.00012598593770782,0.000441608375964686,"MAN2A1"
"121506",85.1707630078644,1.46317967032739,0.521333135157783,0.000126260112404097,0.000442410163560597,"ERP27"
"100500837",990.31263577804,1.60239231280688,0.523384715658263,0.000126521648115688,0.000443246824438392,"MIR3606"
"79689",258.607138009271,-1.15397960528945,0.371736014612527,0.00012655580843801,0.000443286757073785,"STEAP4"
"2119",270.778944185385,0.779799276470898,0.218828475101279,0.000126631575370781,0.000443472384525438,"ETV5"
"3945",10945.3240573901,0.992921001451587,0.280293444045097,0.000126790734661752,0.000443949938428196,"LDHB"
"10621",271.923263059285,0.585000717175193,0.157946444195893,0.00012735768179492,0.000445854907955432,"POLR3F"
"5172",16.6874747586013,-1.18073380891599,0.357500413034026,0.000127630611476358,0.000446730078810582,"SLC26A4"
"8266",2072.41264325386,0.59309167643805,0.160188145245402,0.000127855418493035,0.000447436527430702,"UBL4A"
"9297",11.0444137650724,1.31857256402183,0.396821041502599,0.000127927716890767,0.000447609106440477,"SNORD29"
"5408",181.363864535896,-1.88503090828105,0.673841141194924,0.000128514762107012,0.000449420899988159,"PNLIPRP2"
"151295",103.463396395195,-0.907097219733643,0.258370999492791,0.000129223845875012,0.000451738359076621,"SLC23A3"
"112267879",12.1957470945344,-0.83919669082906,0.232685976106658,0.000129261061016407,0.000451787358810933,"LOC112267879"
"683",268.040965017736,-0.766423589378446,0.215586137166394,0.000129357983592401,0.000452044990213889,"BST1"
"83666",1177.69067422614,0.835990435953026,0.2314557348135,0.000129566885677717,0.000452693774412187,"PARP9"
"6274",62.3979740587753,1.25800299977314,0.402898177119477,0.000129735094092126,0.000453200171738862,"S100A3"
"641638",2529.23267220888,1.07548044541771,0.320178929947477,0.000129940644709344,0.000453836810565723,"SNHG6"
"4211",290.952195638093,-0.913725346969921,0.268088928379988,0.000130067317631531,0.000454164105326895,"MEIS1"
"22881",110.968622670577,-0.613827922725905,0.166494310501657,0.000130080995096966,0.000454164105326895,"ANKRD6"
"30819",49.5001133729109,-0.884645336023358,0.250160734070401,0.000130498283953645,0.000455539358307444,"KCNIP2"
"284339",68.0880555903386,1.3053441221117,0.416612627822632,0.000130709774261369,0.000456195851924761,"TMEM145"
"80128",66.5561222052252,0.96025525178006,0.271817310630615,0.000131101279974341,0.00045748027728011,"TRIM46"
"3949",2776.33095970765,1.07895814291827,0.328090239299711,0.000131949414974963,0.000460357373098781,"LDLR"
"3232",25.0880150244339,-1.1182867408757,0.329383826461702,0.000131974027125468,0.000460360769885097,"HOXD3"
"54955",306.133713454164,1.06434721486358,0.307254961766819,0.000132423114297029,0.000461844582903768,"AIRIM"
"107986303",100.94498046306,-0.628474244699605,0.170872937896503,0.000132447302082114,0.00046184623241704,NA
"89884",57.4300518678139,-0.701481169824376,0.191846501396922,0.000132884026109025,0.000463203223281416,"LHX4"
"101929066",17.6513811147429,-0.702959847892742,0.191024140259043,0.0001331894058515,0.000464184624008226,"ASAH1-AS1"
"146547",366.38833756323,-1.21525186751288,0.372939449824331,0.000133287360818354,0.000464442897108149,"PRSS36"
"102724146",130.14514486561,1.45694364463485,0.447322607981019,0.000133513497423469,0.000465064454001441,"LOC102724146"
"2629",2625.36490792927,-0.691971127474002,0.191194383215803,0.000133631571478927,0.000465392499025768,"GBA1"
"5307",3273.40717157345,1.03451337563281,0.302478154375162,0.000133846336390061,0.000466057107312074,"PITX1"
"84725",390.564401531429,0.64284512520656,0.174435776025161,0.000133949890516233,0.000466334307794716,"PLEKHA8"
"150776",655.5317921564,0.650438149371445,0.180199397721562,0.000134174591904,0.000466949638550822,"SMPD4BP"
"91057",692.209181016688,0.773624197337907,0.216183046009734,0.00013510351826336,0.000470098448843835,"CCDC34"
"79024",53.2174505296425,-1.002365762359,0.288930160619915,0.000135317084035479,0.000470757451159512,"SMIM2"
"100532742",215.152715235028,0.689538534410138,0.189887926988603,0.000135539923786502,0.000471448475753195,"PIR-FIGF"
"101928303",41.3661910196248,1.68711472380166,0.560252301352965,0.000136003545915209,0.000472976617267624,"ZPLD2P"
"11015",789.660871998704,0.704259277825248,0.19249287778313,0.000136310527111196,0.000473874958138262,"KDELR3"
"64061",797.243719653004,-0.770521987619544,0.21398803805983,0.000136294398009829,0.000473874958138262,"TSPYL2"
"11094",3975.5108908253,-0.973436493892012,0.286699463907366,0.000136951484912246,0.000476018234636087,"CACFD1"
"55784",976.608118033595,-0.72460660880262,0.200684934338475,0.000137022823882571,0.000476181208978064,"MCTP2"
"283008",75.2775230944331,-0.627622228840514,0.170888003719883,0.000138239976062484,0.000480325340556089,"NUTM2E"
"5627",936.326611811795,-0.854423486290641,0.241080640661309,0.00013831308940313,0.000480493652537629,"PROS1"
"124842",20.418632731999,-1.16392605177366,0.34904972803911,0.000139225552184695,0.00048357724786819,"TMEM132E"
"199",1371.90130131818,-1.17931586503519,0.368944277636569,0.000139275603102329,0.000483664830673653,"AIF1"
"54843",2342.01782213346,-0.98426899003314,0.282316713919818,0.000139594348380597,0.000484685315512948,"SYTL2"
"4734",280.635045375739,1.02888530374395,0.297783232322444,0.000140199844324954,0.000486700885602225,"NEDD4"
"79691",511.056144825454,0.906408641228196,0.255861742600733,0.000140712072580277,0.000488392018089625,"QTRT2"
"150209",3175.54132108227,-1.29414574292053,0.411814390949963,0.000141752425687218,0.000491827630546691,"AIFM3"
"5409",58.5946839080383,-1.56576417684621,0.486790397120458,0.000141882376418558,0.000492190823076491,"PNMT"
"59274",2896.89008006698,0.875069330573009,0.249825798680542,0.000142233039863249,0.000493319403621867,"TLNRD1"
"56849",62.4378651119714,-0.725762504425174,0.205468546142585,0.00014242602023579,0.000493900773520657,"TCEAL7"
"4482",574.748130224517,-0.823755862673525,0.234486524991187,0.000142735393861232,0.000494797400400052,"MSRA"
"112267857",27.2177817908559,-1.41877518101606,0.430127753326864,0.00014307952408878,0.000495902070053211,NA
"105376506",74.5436846371391,0.929375131754309,0.267119717325326,0.000143292294860946,0.000496462807759637,"LOC105376506"
"3897",637.725831269767,-1.42815124522442,0.477768487507913,0.000143284658210013,0.000496462807759637,"L1CAM"
"93210",2765.10849348348,-0.790132802760797,0.223519361220839,0.000143901294732805,0.000498395467707873,"PGAP3"
"84245",947.924180990415,0.63318097292704,0.172447037515755,0.000144218475332978,0.000499316410152845,"MRI1"
"4151",499.59838698278,-1.38125869457375,0.438217170143782,0.000145373623798691,0.000503047498841421,"MB"
"1678",449.316670842862,0.899632296145106,0.259676806154697,0.000145488325447738,0.000503354972125545,"TIMM8A"
"81620",2214.65342718952,1.16139368042098,0.358678237113682,0.000146266642078932,0.00050568841727094,"CDT1"
